pred energy,true energy,pred co2,true co2
0.02515849944849063,0.06177350000000001,2.5541258063711136e-06,6.2713315165277786e-06
0.015607769315009042,0.0141419,1.5845224183171e-06,1.4357053295277776e-06
0.0235857022856958,0.0379211,2.394453253963679e-06,3.849802740194444e-06
0.017862051648324,0.0100158,1.8133802917429195e-06,1.0168179268333334e-06
0.022184832727500717,0.0192320999999999,2.25223503076355e-06,1.95246950324999e-06
0.022547956259674123,0.0379821,2.289099836088033e-06,3.855995544916667e-06
0.02731229977428783,0.037457,2.772782606835387e-06,3.80268666361111e-06
0.022548305289780683,0.0266173,2.2891352701092152e-06,2.702225264472222e-06
0.02431322724875514,0.0217529,2.4683125986648005e-06,2.208384620361111e-06
0.01683842865223777,0.026062,1.7094606634816397e-06,2.6458504372222217e-06
0.030756344527560736,0.0233886,3.122426813583143e-06,2.3744431561666664e-06
0.013067458545986135,0.0008545,1.3266265408364927e-06,8.675002680555555e-08
31.18544243868758,31.1704341,0.0031659894294900613,0.003164465762101583
0.013341945832936918,0.0109375,1.3544928714400793e-06,1.110390190972222e-06
0.021175692882191073,0.0255736,2.1497857520845963e-06,2.5962673908888888e-06
11.721744545090836,11.6680486,0.0011900077864183786,0.0011845564994950556
0.022593260599496148,0.0429014999999999,2.293699195589459e-06,4.355419865416656e-06
0.02167758839087779,0.0232969999999999,2.200738881203567e-06,2.365143796944434e-06
0.01677457434518228,0.0089111,1.7029780855428287e-06,9.046672485277777e-07
0.056261591770020124,0.0752562,5.711754937592124e-06,7.6401139465e-06
0.02189414947493221,0.0144713999999999,2.222724463236055e-06,1.4691566271666564e-06
0.013091190748065102,0.0028503,1.3290358669529413e-06,2.8936641475e-07
0.02192664797995193,0.0217161999999999,2.2260237566024697e-06,2.204658785388879e-06
0.02130910242095657,0.0200073,2.1633296737510955e-06,2.0311688839166663e-06
0.014544411261176561,0.0124694999999999,1.4765688318058406e-06,1.26592095874999e-06
7.047339880458997,7.333379699999999,0.0007154557326362536,0.0007444948923935832
12.961739947794216,13.0522433,0.0013158938419166627,0.0013250818679316945
0.05637812210236299,0.0420530999999999,5.7235852587792545e-06,4.269289119083323e-06
0.021900659792225573,0.0269102999999999,2.223385399689785e-06,2.7319710314166567e-06
0.018339296880041902,0.0087158,1.8618308905075207e-06,8.848401212777776e-07
0.01619183773068356,0.007018899999999999,1.6438178550825096e-06,7.12568476472222e-07
0.013061301293831146,0.0036561000000000002,1.3260014480459793e-06,3.711723499166667e-07
0.024123961420648668,0.0354552,2.4490980689262256e-06,3.599461147333333e-06
0.024317033337910413,0.06188339999999999,2.4686989981220788e-06,6.282488717166666e-06
0.02168128635608252,0.0350279999999999,2.201114303767214e-06,3.5560912099999896e-06
0.021251809449286313,0.0350097,2.1575132116935593e-06,3.5542333685833327e-06
0.016985210495337393,0.0098816,1.7243621600567846e-06,1.0031937564444445e-06
0.01603796449936115,0.0082641,1.6281964309258374e-06,8.389829099166667e-07
0.021447864812377194,0.015405299999999901,2.1774170244536607e-06,1.56396745224999e-06
0.013282380187874874,0.0082031,1.348445684423318e-06,8.327901051944445e-07
0.02158151477594903,0.0144347,2.190985354380423e-06,1.4654307921944443e-06
0.014662677058190366,0.0050171,1.4885753397767335e-06,5.093429601944445e-07
0.013467153520071775,0.0034484,1.3672041297375754e-06,3.5008635744444443e-07
0.021187976131884587,0.0328063,2.151032764653551e-06,3.330541140305555e-06
0.025011411055064617,0.0438048,2.5391931883810696e-06,4.447124136e-06
0.021228634213744112,0.0114624,2.155160429593488e-06,1.1636787679999998e-06
0.02403269908748775,0.0185667999999999,2.439832990110489e-06,1.884927323222212e-06
0.022200234929304594,0.026538,2.2537986836826263e-06,2.694174618333333e-06
0.014621679028988399,0.0026001,1.4844131629104425e-06,2.6396576325e-07
0.9093135896944745,0.9121802999999999,9.23147785613243e-05,9.260581097308332e-05
0.01579906640448416,0.004663099999999999,1.6039431645310156e-06,4.7340438852777763e-07
4.594029761338621,4.5798955,0.0004663922819679876,0.0004649573521259722
0.05376411730137384,0.0520995,5.458207860820613e-06,5.289213600416666e-06
0.07459057757895873,0.0828672,7.572539033840305e-06,8.412793237333332e-06
0.015308177826100748,0.0136841,1.5541074742638396e-06,1.3892288376944445e-06
0.01605496771935186,0.0091858,1.6299226214348774e-06,9.325551740555554e-07
0.016781044695681674,0.0095215,1.7036349645121253e-06,9.666359043055555e-07
0.016316858570383504,0.0123596,1.6565101443689033e-06,1.254763758111111e-06
0.014952663537809293,0.0071716,1.5180151699466461e-06,7.280707925555555e-07
0.015874135515442575,0.0100341999999999,1.6115642849381682e-06,1.0186859203888786e-06
0.014533882571040968,0.010199,1.475499944560094e-06,1.0354166452777777e-06
0.046385705397849995,0.0344418999999999,4.709141236580562e-06,3.496589523972212e-06
0.02364024531492905,0.0344359,2.3999905380456454e-06,3.4959803956388884e-06
0.03171613628151544,0.0321716,3.219866205488727e-06,3.2661055147777777e-06
0.013409102331164642,0.0112183,1.3613106924130722e-06,1.1388973969722222e-06
0.0331359049856572,0.0518126,3.364003096234177e-06,5.260087113944444e-06
0.01718024607757937,0.0077880999999999,1.744162443248743e-06,7.906587288055454e-07
0.9598565665295984,0.9608557,9.744597176820501e-05,9.754740518580555e-05
0.025015421295755194,0.0155212,2.539600313585756e-06,1.5757337812222223e-06
0.01727787711393627,0.015600599999999997,1.7540740816583572e-06,1.5837945794999996e-06
4.483764533804694,4.5292607,0.00045519800292259384,0.00045981683690386104
0.01872384143952184,0.006982499999999899,1.9008703882755898e-06,7.088730979166563e-07
0.02153295566612421,0.0126587,2.1860555661077994e-06,1.2851288055277777e-06
0.03314768998945581,0.0464414999999999,3.3651995261878725e-06,4.714805582083323e-06
0.021233125898678807,0.0451354,2.1556164316865094e-06,4.5822084960555555e-06
0.013021515936435942,0.0008362,1.3219623833057774e-06,8.489218538888889e-08
1.869035216554212,1.7896622000000002,0.00018974705106682878,0.00018168899218594443
7.032667282253252,6.923810399999999,0.0007139661500877977,0.0007029148482113332
0.015560392027935287,0.0125061,1.5797126103315847e-06,1.2696366415833333e-06
0.017234291168939212,0.004376399999999999,1.7496491759862211e-06,4.442982063333332e-07
4.9242290390623165,4.7795105,0.0004999145712526051,0.0004852225441690277
0.022551212654901898,0.0291504,2.289430429854328e-06,2.9593890946666666e-06
0.021399964460123024,0.0308958999999999,2.1725541141645505e-06,3.136594678972212e-06
6.830540128854798,6.8976752,0.0006934459207426291,0.0007002615664084444
0.07789466037287628,0.12339459999999988,7.907974108082695e-06,1.2527191173388877e-05
5.693284737191704,5.6762367,0.0005779901738596145,0.0005762594334460833
0.06520366371497227,0.0905393,6.619566500988034e-06,9.191675485027778e-06
0.013180742050541273,0.0024108,1.3381272395571312e-06,2.447477643333333e-07
0.0132416019619929,0.0020874,1.3443058222953552e-06,2.1191574716666666e-07
0.02135565894417658,0.0340941,2.1680561566502285e-06,3.461280384916667e-06
0.01914022930117945,0.0111389,1.943142662307545e-06,1.1308365986944444e-06
0.02387237308336417,0.0357727,2.423556471496857e-06,3.6316941883055553e-06
0.02441465765585249,0.0424192,2.478609954468889e-06,4.306456099555555e-06
0.01696021613539927,0.004650799999999999,1.7218246979214773e-06,4.721556754444443e-07
0.021914355323014122,0.0244566999999999,2.2247757889970087e-06,2.4828781516388784e-06
0.018525858602274334,0.015319799999999998,1.8807708956620603e-06,1.5552873734999997e-06
0.02505533242350652,0.0628904999999999,2.543652146707192e-06,6.384730907916656e-06
0.02599622155813972,0.0254455,2.639172518445619e-06,2.5832625009722217e-06
0.02456069540257926,0.0379088,2.493435909346794e-06,3.848554027111111e-06
0.014976547031689519,0.0017334,1.520439855416886e-06,1.7597717549999996e-07
0.02656576470839098,0.0447264,2.6969933300912804e-06,4.540686248e-06
0.014447486918025368,0.0074158,1.4667289378719881e-06,7.528623157222222e-07
0.014639559926636252,0.0075928,1.4862284564742327e-06,7.708316015555556e-07
0.02149640157503052,0.0263120999999999,2.182344544010397e-06,2.671240936583323e-06
0.024142239172434445,0.0151489,2.450953651673284e-06,1.537937368138889e-06
0.015811989881094814,0.0115234,1.6052551738258023e-06,1.169871572722222e-06
7.835816774566166,7.898020499999998,0.0007955030020328107,0.0008018180106329164
0.016452021312445945,0.0025329,1.6702320536691126e-06,2.5714352591666664e-07
0.02839912202179554,0.0399962,2.8831183108777134e-06,4.060469774277778e-06
0.014438325802683862,0.0090271,1.4657988887187473e-06,9.164437296388887e-07
0.05289664547493003,0.05985700000000001,5.370140916178056e-06,6.076765774722222e-06
0.016262325554360177,0.0054687,1.650973876841915e-06,5.551900194166666e-07
0.021721082601124108,0.0340086999999999,2.205154473836399e-06,3.452610458305545e-06
0.02111964573910109,0.0225585,2.1440957682748468e-06,2.29017025125e-06
0.0533029175440701,0.0530089,5.411386220903919e-06,5.3815371514722215e-06
0.013207348201430675,0.005889899999999999,1.3408283329484105e-06,5.979508284166666e-07
0.021597122909727796,0.0085204,2.1925699137996067e-06,8.650028418888888e-07
0.024004121209168686,0.030108499999999996,2.4369317242120397e-06,3.0566567373611104e-06
0.01535616725016364,0.0132872999999999,1.5589794272466823e-06,1.348945150583323e-06
0.021206506137651314,0.0216735,2.152913956575108e-06,2.200323822083333e-06
0.023622887441410913,0.03385,2.398228342617927e-06,3.436499013888888e-06
0.0214418030096847,0.0234740999999999,2.1768016218251485e-06,2.3831232349166564e-06
0.01333086708532022,0.0086364999999999,1.3533681415948827e-06,8.767894751388785e-07
9.656596887124003,9.5258118,0.0009803511279209498,0.0009670736442301665
0.02083274200550004,0.0211425,2.1149689027622603e-06,2.146415964583333e-06
0.026680196826517386,0.0627378,2.7086106376569703e-06,6.369228591833332e-06
0.016162264066760863,0.0098632999999999,1.6408154956465443e-06,1.0013359150277674e-06
0.016692104648743007,0.0111084,1.6946056474190688e-06,1.1277401963333332e-06
19.163435062885704,19.05802,0.0019454985434661882,0.0019347966598722219
0.0251482282032267,0.0422972,2.553083055286301e-06,4.294070490111111e-06
0.02112951174848967,0.0084838999999999,2.145097379250766e-06,8.612973111944343e-07
0.021001316893040863,0.0172302,2.132082859477193e-06,1.7492338348333333e-06
0.01680422604153093,0.0163879,1.7059883669390554e-06,1.6637223689722222e-06
0.024460135573995512,0.0692809,2.4832269358825437e-06,7.033493191472223e-06
0.013532902118611379,0.0107117,1.373879018778814e-06,1.087466661361111e-06
0.013203959756044003,0.009497,1.3404843332665815e-06,9.641486302777777e-07
0.01642719820190779,0.004717999999999999,1.6677119770107369e-06,4.789779127777776e-07
0.021235492143896736,0.0354858,2.155856656187485e-06,3.602567701833333e-06
11.911296534492378,11.9529906,0.001209251367649075,0.0012134842070878333
8.023425250888387,7.963346400000001,0.0008145492751163707,0.0008084499867313333
0.024091365946867355,0.048706,2.445788931156455e-06,4.944700767222222e-06
0.023684880034534537,0.0518248,2.4045219167726604e-06,5.261325674888888e-06
0.021439948297465462,0.0231323,2.1766133288646624e-06,2.3484232241944447e-06
0.0218622192389805,0.0226623,2.2194828613346878e-06,2.3007081714166665e-06
0.03166982525455092,0.0324584,3.2151646457104185e-06,3.2952218491111106e-06
0.024445129242980805,0.0347287999999999,2.481703472315804e-06,3.525716010444434e-06
0.013041956432210206,0.0035644999999999995,1.324037530826358e-06,3.6187299069444435e-07
0.02390184988510314,0.0526122,2.4265489973493996e-06,5.3412636164999995e-06
0.013154253307484418,0.0119139999999999,1.3354380655720785e-06,1.209525827222212e-06
0.028341060347862223,0.0315429,2.877223809098789e-06,3.202279017583333e-06
0.02437529280362906,0.040338,2.47461357999776e-06,4.095169785e-06
0.01666487946892179,0.0044982999999999,1.691841709350869e-06,4.5667366363887865e-07
0.013205743129203213,0.0063780999999999,1.3406653837866118e-06,6.47513570472212e-07
0.01888319784174787,0.0187560999999999,1.917048471557913e-06,1.9041453221388787e-06
0.021656814002677858,0.0198059,2.1986298364601932e-06,2.0107224761944443e-06
0.05673435787557473,0.0658750999999999,5.759750809247618e-06,6.687731645194434e-06
0.03689855176890388,0.0369628,3.7459922235676896e-06,3.752514793222222e-06
2.814861926684463,2.8719592,0.0002857686923274604,0.0002915652868162222
0.024597142550537913,0.040515,2.4971360744285957e-06,4.113139070833333e-06
1.0619742402259824,1.1386079,0.00010781309983196426,0.00011559305540786111
0.02529355707281476,0.0454589,2.567837043972533e-06,4.615050665361111e-06
6.1335616234887835,6.0153777,0.0006226876948521694,0.00061068949879525
0.014487926576398759,0.00755,1.470834428156247e-06,7.664864861111111e-07
4.87282220286421,4.9673335,0.0004946956778433897,0.0005042905959943055
1.0786192129380072,1.0571385000000002,0.00010950292057970669,0.00010732216876791669
0.01567023666518205,0.0023133,1.590864190466872e-06,2.3484942891666663e-07
0.023819515621031077,0.028112700000000004,2.4181903085076594e-06,2.8540403494166668e-06
0.022252382656586796,0.0164306,2.2590927933837145e-06,1.6680573322777777e-06
0.017022009889526322,0.0131713,1.7280980856651142e-06,1.3371686694722222e-06
0.0413105820643681,0.0261473999999999,4.193907666983072e-06,2.6545203638333233e-06
0.023237318692829263,0.0264892,2.3590848677497663e-06,2.6892203745555554e-06
0.020930622428005988,0.0193298,2.1249058592000954e-06,1.9623881429444443e-06
0.013162045458756034,0.0077636,1.3362291355916052e-06,7.881714547777778e-07
0.013171944271168745,0.0098084,1.3372340767760942e-06,9.957623907777778e-07
0.013544188171385951,0.0020326,1.3750247945315618e-06,2.0635237505555552e-07
0.02120195337918051,0.0242249,2.1524517542118762e-06,2.4593454936944443e-06
0.014659019977113701,0.0126709,1.488204067826551e-06,1.2863673664722222e-06
0.02168134333752109,0.0268676,2.2011200886019986e-06,2.7276360681111107e-06
0.016729364984565537,0.014129599999999898,1.6983883684622384e-06,1.434456616444434e-06
0.15156806414645155,0.1712703,1.5387400383347963e-05,1.7387598731416664e-05
6.953313743721829,6.973615,0.0007059100686428396,0.0007079710803763889
0.016784287390284564,0.0159179,1.703964167371953e-06,1.6160073161944442e-06
0.021451838713125653,0.02052,2.177820460376951e-06,2.0832188999999998e-06
0.015525912672561627,0.0123474,1.5762122182860571e-06,1.2535251971666666e-06
0.025449130054515018,0.0693968,2.583631029148329e-06,7.045259520444443e-06
0.014372934390424082,0.005645699999999999,1.4591602617247285e-06,5.731593052499999e-07
0.06065901401842098,0.0480956,6.158187351780678e-06,4.882732111444444e-06
0.013128726871121765,0.0119078999999999,1.332846586299158e-06,1.2089065467499897e-06
0.015400994583830738,0.0115965999999999,1.5635303604207517e-06,1.1773029383888785e-06
0.013076380406941724,0.0074341,1.3275323005521779e-06,7.547201571388889e-07
0.0215800622741676,0.0275999,2.1908378943822087e-06,2.8019801811944445e-06
0.023506765563830967,0.0358031999999999,2.3864394883256247e-06,3.6347905906666567e-06
0.021420757197117876,0.0172728999999999,2.1746650217030693e-06,1.7535687981388786e-06
0.1521650318492023,0.1502987,1.544800537365303e-05,1.5258532772194444e-05
0.02375566233696692,0.0543639,2.4117078344243495e-06,5.519098633416666e-06
0.021150033493219172,0.0223022,2.1471807752781286e-06,2.264150319277778e-06
0.07467492728851134,0.058734100000000004,7.5811023335064605e-06,5.962767407138889e-06
0.01316772016588825,0.0026244,1.3368052397412054e-06,2.6643273299999995e-07
0.0130326185355209,0.0037657999999999,1.3230895345851588e-06,3.823092462777676e-07
0.024776820912240264,0.0595825,2.5153772712618983e-06,6.048898153472221e-06
0.021541456730436007,0.0331420999999999,2.1869186059637666e-06,3.3646320226944335e-06
0.015730768655388864,0.0071044,1.5970094821848764e-06,7.212485552222222e-07
1.9774133741060846,2.0461129,0.00020074975214671374,0.0002077242234314722
0.017289283413110538,0.014562999999999899,1.755232064992611e-06,1.4784559863888787e-06
0.021472167502584006,0.0123596,2.179884267317193e-06,1.254763758111111e-06
0.015718145816612614,0.0067565,1.5957279940605912e-06,6.859292640277777e-07
0.02418758619701293,0.05646350000000001,2.4555573445904706e-06,5.732252941527778e-06
0.0168032503008947,0.0196655,1.7058893083944698e-06,1.9964688731944444e-06
0.02404306706806907,0.0166808,2.4408855618990774e-06,1.6934579837777775e-06
0.02475987503815599,0.0373532999999999,2.5136569025889267e-06,3.792158895583323e-06
0.01578587933373329,0.0111389,1.6026043947930115e-06,1.1308365986944444e-06
0.014364805256813667,0.0035157,1.4583349807901355e-06,3.569187469166667e-07
0.021112573511068027,0.0182922,2.1433777858623912e-06,1.8570495498333335e-06
0.02335551009440831,0.0249327999999999,2.371083822992796e-06,2.531212484888879e-06
0.015383014231198115,0.0131591,1.561704970048776e-06,1.3359301085277777e-06
0.057678522848003975,0.060504,5.855603748588874e-06,6.142450113333333e-06
0.05815374289786434,0.0765867,5.903848748078545e-06,7.775188154416666e-06
2.840679436779683,2.8821093000000007,0.00028838972180998,0.0002925957390655834
0.026238056597473164,0.030926499999999902,2.6637239475207497e-06,3.139701233472212e-06
0.02775989423736244,0.0348449,2.8182230183856975e-06,3.5375026436944437e-06
0.0163005204847503,0.006158399999999899,1.6548514792236348e-06,6.25209321333323e-07
0.015941340689104282,0.0131592,1.6183870475088237e-06,1.3359402606666665e-06
0.07586372356799352,0.0787107,7.701790582905435e-06,7.990819584416665e-06
0.024744278686160876,0.0246336999999999,2.5120735392727826e-06,2.500847437472212e-06
0.01305390768935135,0.0007874,1.3252508390502952e-06,7.993794161111109e-08
0.014561472785050485,0.0041016,1.4783009414060822e-06,4.164001286666667e-07
0.024756388726029744,0.056170399999999995,2.51330296733977e-06,5.702497022444443e-06
0.016341455405538916,0.0114379,1.6590072492361516e-06,1.1611914939722222e-06
0.0179028597780188,0.0136353,1.8175231897474931e-06,1.3842745939166666e-06
0.024008465502232824,0.0491026,2.4373727628776513e-06,4.9849641500555555e-06
0.05273889819931336,0.0422057,5.354126193664013e-06,4.284781283027778e-06
0.013175987425310376,0.0094055,1.3376445434000444e-06,9.548594231944445e-07
0.013249797137722672,0.0034789,1.3451378079176303e-06,3.5318275980555554e-07
0.021368612552595267,0.0190063,2.1693712249680165e-06,1.9295459736388887e-06
0.021076314633743275,0.0144652999999999,2.1396967342768305e-06,1.4685373466944342e-06
0.0260952400771371,0.0532713,2.6492250160199545e-06,5.408176363916666e-06
0.021127120135079416,0.028698699999999997,2.144854579335672e-06,2.913531883305555e-06
0.04269964613337568,0.0490720999999999,4.334927380524373e-06,4.9818677476944346e-06
0.015858026400158827,0.0274291,1.609928865180791e-06,2.784640327972222e-06
0.02444268102724582,0.0438597999999999,2.481454926054089e-06,4.4527078123888785e-06
0.014724254622826716,0.0117737,1.494826779663011e-06,1.195282376361111e-06
0.015255272099825426,0.0122069999999999,1.5487364114521936e-06,1.2392715941666565e-06
0.01550449430756751,0.0145263,1.5740377961241252e-06,1.4747301514166666e-06
0.01609608912140642,0.0084228,1.6340973232845149e-06,8.550943543333331e-07
0.021421581015719768,0.0326538,2.174748656911726e-06,3.315059128499999e-06
0.024786982276581025,0.0541624,2.5164088670827787e-06,5.498642073555555e-06
0.01439157539212182,0.0030456999999999,1.4610527221073628e-06,3.092036941388787e-07
0.02137850440659322,0.0190796,2.170375459724575e-06,1.9369874914444444e-06
0.05558520928669974,0.0769835,5.643087648465321e-06,7.815471841527778e-06
0.021297094116384745,0.0251952,2.162110573992763e-06,2.5578516973333334e-06
0.017292765740373247,0.0080871,1.7555855956928866e-06,8.210136240833333e-07
0.013287147968770544,0.005096399999999999,1.3489297161617644e-06,5.173936063333332e-07
0.0536872251925606,0.0731138,5.450401667139297e-06,7.422614522944444e-06
0.02167726571838938,0.0177246,2.2007061230443873e-06,1.7994260095e-06
0.013246305820748355,0.007318100000000001,1.3447833645693461e-06,7.429436760277779e-07
0.015298620787919858,0.0133484,1.5531372304740515e-06,1.3551481074444442e-06
5.047849544198023,5.1080435,0.000512464696629128,0.000518575670624861
0.022046412443479272,0.0177245,2.238182411279298e-06,1.799415857361111e-06
0.01701892781757062,0.004907299999999999,1.7277851894395158e-06,4.981959116944442e-07
0.015881887603623,0.0202147999999999,1.612351287697034e-06,2.0522345721111007e-06
0.07451893329611489,0.083032,7.5652656067400495e-06,8.429523962222222e-06
0.053117822863739714,0.0635436,5.392595151880833e-06,6.451034526999999e-06
0.013040170031938587,0.0018005000000000002,1.3238561729896718e-06,1.8278926069444444e-07
0.07518285902414193,0.1000853,7.632668268768421e-06,1.016079866336111e-05
0.07174725831293595,0.1019100999999999,7.283881312899136e-06,1.0346054893805546e-05
0.013036210067146954,0.0035218,1.3234541518640741e-06,3.5753802738888887e-07
0.021590044076323606,0.0243652,2.1918512608007006e-06,2.4735889445555554e-06
0.016014947579735605,0.0082700999999999,1.625859721277508e-06,8.395920382499898e-07
0.9390523451286961,0.9207191000000001,9.533389831683345e-05,9.347268180852778e-05
0.023941979519265917,0.0382749999999999,2.430623013545208e-06,3.885731159722212e-06
0.8665953928592697,0.8897804,8.797796788778536e-05,9.033174201411111e-05
0.01603244225574063,0.0046753,1.6276358050836996e-06,4.746429494722222e-07
0.01686939629549713,0.004540999999999999,1.7126045416359453e-06,4.610086269444443e-07
0.02421737743749595,0.062335,2.45858179270103e-06,6.328335776388889e-06
0.06534871487965586,0.0609069,6.634292296686662e-06,6.183353080916666e-06
0.016837909273975424,0.0188964,1.7094079354790877e-06,1.918388773e-06
0.02385160159899317,0.0363891,2.4214477215542298e-06,3.694271972416667e-06
0.013120941966807586,0.0092895,1.3320562520008155e-06,9.430829420833332e-07
0.01823542975917537,0.0153013999999999,1.8512861561372601e-06,1.5534193799444345e-06
5.162768741304965,5.1627493,0.0005241314531294207,0.0005241294794211389
