index,ipc,cpu energy,dram energy,total energy
1951,1.3862783670425416,0.050482099999999995,0.004309100000000001,0.0547912
1952,1.5654487133026123,0.0383666,0.0025818,0.040948399999999996
1953,1.671820080280304,0.035198900000000005,0.0010253999999999999,0.0362243
1954,1.6646416902542114,0.03393549999999999,0.0009460999999999998,0.0348816
1955,1.6777058243751526,0.0321228,0.0006164999999999999,0.032739300000000006
1956,1.6670569777488708,0.0367431,0.0006774999999999999,0.0374206
1957,1.4547536373138428,0.0469482,0.0030944,0.050042600000000007
1958,1.4037773489952088,0.0538207,0.0043579000000000005,0.058178600000000004
1959,1.4325257658958435,0.0475463,0.003772,0.051318300000000004
1960,1.4339413166046142,0.0495665,0.003967299999999999,0.0535338
1961,1.5259291052818298,0.041259699999999996,0.0029540000000000005,0.0442137
1962,1.6652197241783142,0.036267,0.001062,0.037329
1963,1.6758721709251403,0.0320861,0.0008423,0.0329284
1964,1.6710167050361633,0.0393371,0.000708,0.0400451
1965,1.6775912761688232,0.035235499999999996,0.000647,0.035882500000000005
1966,1.4643195509910583,0.04927360000000001,0.0029846000000000004,0.05225820000000001
1967,1.40074862241745,0.0520385,0.0043701,0.056408599999999996
1968,1.4109182476997375,0.045697,0.004004,0.049700999999999995
1969,1.423328709602356,0.048559399999999996,0.0039307000000000005,0.0524901
1970,1.508388638496399,0.041516,0.0029175,0.0444335
1971,1.6474086046218872,0.0348083,0.0010498,0.0358581
1972,1.648441529273987,0.035088999999999995,0.0009461000000000001,0.0360351
1973,1.6519627809524535,0.03847639999999999,0.0007141,0.0391905
1974,1.6482802629470825,0.0383117,0.0007018999999999999,0.0390136
1975,1.4320817232131957,0.048864599999999994,0.0034057,0.05227029999999999
1976,1.4162831425666809,0.0506285,0.0043274,0.054955900000000016
1977,1.3887428522109986,0.0873411,0.0074219,0.094763
1978,1.5203933358192443,0.043450800000000005,0.0026978,0.0461486
1979,1.6379898309707641,0.0370971,0.0010132,0.0381103
1980,1.6460020899772645,0.03797590000000001,0.0009827,0.038958599999999996
1981,1.6370047211647034,0.0385558,0.0008239999999999999,0.0393798
1982,1.6502817034721375,0.0364501,0.0006896999999999999,0.0371398
1983,1.415242850780487,0.04793080000000001,0.0034300999999999997,0.0513609
1984,1.4276774644851684,0.048394599999999996,0.0037659000000000004,0.0521605
1985,1.4214959502220155,0.046826,0.0039307000000000005,0.0507567
1986,1.4185181975364685,0.047771999999999995,0.0035524,0.05132439999999999
1987,1.5198232650756835,0.0419555,0.0028869000000000004,0.0448424
1988,1.6259063124656676,0.0361144,0.0015014999999999998,0.0376159
1989,1.6446781754493713,0.035040199999999994,0.0009887000000000001,0.03602889999999999
1990,1.6681276679039,0.0328125,0.0007629000000000001,0.0335754
1991,1.6703020930290222,0.035089,0.000653,0.035742
1992,1.4093146324157715,0.052514500000000006,0.0036864999999999997,0.056201
1993,1.415123665332794,0.0496154,0.0040956000000000005,0.053710999999999995
1994,1.40542573928833,0.0496153,0.0038452,0.0534605
1995,1.398217761516571,0.0549315,0.0042480999999999994,0.0591796
1996,1.5199640274047852,0.037823300000000004,0.0026366000000000002,0.04045990000000001
1997,1.6320048689842224,0.040856800000000006,0.0014404,0.0422972
1998,1.6445438981056213,0.033215400000000006,0.0010071,0.0342225
1999,1.6456504702568053,0.035870200000000005,0.0007264,0.0365966
2000,1.6244697451591492,0.030334400000000004,0.0008728,0.031207199999999997
2001,1.393506610393524,0.046069200000000005,0.0035706,0.0496398
2002,1.385635542869568,0.0486816,0.0041808999999999995,0.0528625
2003,1.3337414383888244,0.051818699999999995,0.0045594,0.05637810000000001
2004,1.3815656423568725,0.048175,0.0042236999999999995,0.0523987
2005,1.4904632687568664,0.037744099999999996,0.0030578999999999997,0.040802000000000005
2006,1.6309125185012818,0.027636699999999997,0.0009339,0.0285706
2007,1.649082088470459,0.0303649,0.0009827,0.031347599999999996
2008,1.6289478898048402,0.0298095,0.0008544999999999999,0.030664000000000004
2009,1.6346121311187745,0.0310485,0.0007141,0.031762599999999995
2010,1.4542857646942138,0.0432311,0.0027527000000000003,0.045983800000000005
2011,1.3815916299819946,0.04925529999999999,0.004235900000000001,0.0534912
2012,1.2691445231437684,0.05361309999999999,0.0044127,0.058025799999999995
