Total Instructions,Total Cycles,cpu energy,dram energy,total energy,total time
7618643,7772476,74829.0,4761.0,79590.0,0.0023038387298583984
7618207,6960244,104736.0,5432.0,110168.0,0.0022535324096679688
7619261,7422482,107848.0,6897.0,114745.0,0.002688169479370117
7619820,6133525,96985.0,5615.0,102600.0,0.002612590789794922
7618958,7829192,69702.0,3723.0,73425.0,0.0024068355560302734
7620336,6137705,103943.0,5921.0,109864.0,0.0025153160095214844
7621082,8122703,96435.0,5066.0,101501.0,0.0026760101318359375
7620764,6119841,106445.0,5798.0,112243.0,0.0028755664825439453
7621944,7761491,105957.0,7141.0,113098.0,0.003094196319580078
7622917,6731358,101501.0,5066.0,106567.0,0.0024521350860595703
7622891,5760228,104736.0,5798.0,110534.0,0.002737283706665039
7624428,5257179,63598.0,3479.0,67077.0,0.002491474151611328
7624581,5141866,109131.0,5799.0,114930.0,0.0028417110443115234
7625008,7529134,104614.0,5859.0,110473.0,0.002966642379760742
7626330,5705644,96557.0,4822.0,101379.0,0.002562284469604492
7627072,5197355,109619.0,5798.0,115417.0,0.002608776092529297
7626322,5098311,61768.0,3540.0,65308.0,0.0024652481079101562
7627392,5113366,73059.0,3967.0,77026.0,0.002752542495727539
7627722,5328042,104248.0,6775.0,111023.0,0.0030362606048583984
7627281,5188887,65308.0,3601.0,68909.0,0.002490520477294922
7628201,5246534,108642.0,5677.0,114319.0,0.0026612281799316406
7628997,5291524,105224.0,6103.0,111327.0,0.002638578414916992
7628546,5249944,69031.0,3235.0,72266.0,0.002485990524291992
7629762,5225640,76049.0,4516.0,80565.0,0.0024874210357666016
7630386,5192084,101135.0,5005.0,106140.0,0.0024788379669189453
7630910,5206498,73364.0,4395.0,77759.0,0.0024487972259521484
7632111,5204762,65491.0,3540.0,69031.0,0.002038717269897461
7633409,5204935,26672.0,1343.0,28015.0,0.0016071796417236328
7633026,5209403,45593.0,1831.0,47424.0,0.001486063003540039
7634435,5243921,24170.0,793.0,24963.0,0.0014722347259521484
7635145,5254912,46021.0,1831.0,47852.0,0.0014624595642089844
7635336,5491337,23681.0,732.0,24413.0,0.0014693737030029297
7635910,5336238,43640.0,1832.0,45472.0,0.001474142074584961
7636668,5251113,45532.0,1647.0,47179.0,0.0014641284942626953
7635747,5377053,24414.0,672.0,25086.0,0.0014982223510742188
7637276,5269489,49988.0,1465.0,51453.0,0.0015532970428466797
7637352,5289877,26856.0,671.0,27527.0,0.0015406608581542969
7637070,5399385,47424.0,1282.0,48706.0,0.001520395278930664
7638529,5286035,44982.0,1159.0,46141.0,0.00150299072265625
7638990,5233915,24781.0,733.0,25514.0,0.0015075206756591797
7638869,5208744,45776.0,1221.0,46997.0,0.0014920234680175781
7640632,5227716,23682.0,488.0,24170.0,0.0015010833740234375
7641157,5218451,48889.0,1343.0,50232.0,0.0015001296997070312
7641270,5354823,23681.0,427.0,24108.0,0.001493692398071289
7642363,5302424,49194.0,1465.0,50659.0,0.001516103744506836
7643111,5238139,43274.0,1037.0,44311.0,0.0015006065368652344
7643278,5234053,21607.0,550.0,22157.0,0.0015149116516113281
7644488,5229164,48217.0,1403.0,49620.0,0.0015437602996826172
7625806,5201379,22766.0,550.0,23316.0,0.0015232563018798828
7625756,5216670,44495.0,1343.0,45838.0,0.0015099048614501953
7626853,5220571,47729.0,1220.0,48949.0,0.001497030258178711
7627335,5233082,26367.0,611.0,26978.0,0.001505136489868164
7645154,5232688,45777.0,1220.0,46997.0,0.0015108585357666016
7646692,5227073,24352.0,550.0,24902.0,0.0014986991882324219
7647081,5235615,42176.0,1281.0,43457.0,0.0015099048614501953
7647256,5225659,48217.0,1160.0,49377.0,0.0014963150024414062
7647971,5307080,23377.0,610.0,23987.0,0.0014884471893310547
7649417,5300301,46020.0,1160.0,47180.0,0.0015301704406738281
7649730,5270982,23010.0,305.0,23315.0,0.0015075206756591797
7652401,5246483,44007.0,1099.0,45106.0,0.0015115737915039062
7653026,5234619,29846.0,488.0,30334.0,0.0015320777893066406
7651531,5224079,20203.0,550.0,20753.0,0.0015234947204589844
7652867,5299903,49316.0,1037.0,50353.0,0.0015134811401367188
7653697,5248515,18616.0,245.0,18861.0,0.0014967918395996094
7652735,5219258,45410.0,1098.0,46508.0,0.00150299072265625
7654229,5210462,25329.0,366.0,25695.0,0.001501321792602539
7654543,5366185,22705.0,488.0,23193.0,0.0015027523040771484
7653720,5459954,48218.0,1038.0,49256.0,0.0015361309051513672
7655017,6170096,20691.0,366.0,21057.0,0.0015039443969726562
7655353,6395780,45044.0,1159.0,46203.0,0.0015110969543457031
7655376,6056378,29174.0,428.0,29602.0,0.0015048980712890625
7656832,7271933,21545.0,488.0,22033.0,0.0015044212341308594
7657235,6036789,46753.0,977.0,47730.0,0.0015366077423095703
7657449,5885372,24597.0,610.0,25207.0,0.001516103744506836
7658980,7388830,44372.0,977.0,45349.0,0.0015201568603515625
7659669,6064892,28077.0,366.0,28443.0,0.0015025138854980469
7659322,7405078,22888.0,488.0,23376.0,0.0015130043029785156
7660977,6594651,46997.0,916.0,47913.0,0.00151824951171875
7661411,7153005,26855.0,549.0,27404.0,0.0014986991882324219
7661733,6298649,41809.0,916.0,42725.0,0.0015113353729248047
7662190,7025006,22705.0,366.0,23071.0,0.0015003681182861328
7662779,6307928,46997.0,1099.0,48096.0,0.0015053749084472656
7662224,7194372,46814.0,1098.0,47912.0,0.0015592575073242188
7663344,6275063,23376.0,550.0,23926.0,0.001535654067993164
7663208,7213784,44373.0,1037.0,45410.0,0.0015184879302978516
7662792,6275497,53467.0,1343.0,54810.0,0.0017871856689453125
7664183,6646301,53100.0,2319.0,55419.0,0.0023071765899658203
7664858,7107252,70557.0,3540.0,74097.0,0.0021855831146240234
7664640,6040769,81359.0,3296.0,84655.0,0.0023522377014160156
7665937,6500540,114502.0,5799.0,120301.0,0.0026960372924804688
7666870,7059533,105041.0,4577.0,109618.0,0.0023050308227539062
7665347,6301871,105774.0,5493.0,111267.0,0.002795696258544922
7666706,7338668,107788.0,6714.0,114502.0,0.0029616355895996094
7667357,7191042,67382.0,3357.0,70739.0,0.0025670528411865234
7667420,7011532,110535.0,6226.0,116761.0,0.0028061866760253906
7668756,7132265,106750.0,6653.0,113403.0,0.0031266212463378906
7668717,6369451,95764.0,5432.0,101196.0,0.002676725387573242
7668821,6647679,68054.0,4455.0,72509.0,0.0025930404663085938
7669597,6906056,96740.0,6165.0,102905.0,0.003269195556640625
7669984,7050154,67627.0,3784.0,71411.0,0.0023784637451171875
7670745,6502587,70007.0,3967.0,73974.0,0.0027468204498291016
7670636,5949964,105225.0,5310.0,110535.0,0.0024764537811279297
7671393,6733058,106445.0,6348.0,112793.0,0.002917766571044922
7671067,6084539,104248.0,5127.0,109375.0,0.002371549606323242
7672235,7777825,102722.0,5554.0,108276.0,0.0026459693908691406
7673195,6044483,106567.0,6958.0,113525.0,0.0029189586639404297
7673430,7865587,63842.0,3418.0,67260.0,0.002430438995361328
7674658,6830826,67321.0,4089.0,71410.0,0.0027561187744140625
7675241,7109543,72814.0,4517.0,77331.0,0.0028123855590820312
7675144,6086462,95703.0,4882.0,100585.0,0.0024504661560058594
7676624,7948649,110413.0,5860.0,116273.0,0.0029168128967285156
7677071,6078856,109801.0,6225.0,116026.0,0.002707242965698242
7657879,7753717,61280.0,3235.0,64515.0,0.00241851806640625
7659123,6083000,100463.0,5738.0,106201.0,0.002751588821411133
7659437,7666412,67749.0,4028.0,71777.0,0.0026268959045410156
7659540,5844154,104126.0,5920.0,110046.0,0.0026700496673583984
7678409,6828379,106750.0,6531.0,113281.0,0.0028219223022460938
7678974,5294344,97717.0,5798.0,103515.0,0.0025963783264160156
7678708,5215662,108703.0,5921.0,114624.0,0.00272369384765625
7680147,5155456,69641.0,3540.0,73181.0,0.002439260482788086
7680553,5136319,65796.0,3418.0,69214.0,0.002512216567993164
7681015,5131461,105041.0,6226.0,111267.0,0.002806425094604492
7682023,5304433,102966.0,6042.0,109008.0,0.002636432647705078
7683278,5248741,76965.0,4090.0,81055.0,0.002087831497192383
7682786,5223580,61707.0,2929.0,64636.0,0.0018048286437988281
7684747,5161019,52734.0,2259.0,54993.0,0.001569509506225586
7685385,5162178,23559.0,854.0,24413.0,0.0014986991882324219
7685591,5143289,47180.0,1953.0,49133.0,0.0015177726745605469
7686121,5123188,58228.0,2930.0,61158.0,0.0016300678253173828
7686688,5309571,24170.0,977.0,25147.0,0.0015308856964111328
7686099,5482105,46752.0,1892.0,48644.0,0.0015251636505126953
7686834,5560952,57556.0,2685.0,60241.0,0.0016341209411621094
7687363,5464895,47242.0,2136.0,49378.0,0.001775503158569336
7687061,5585663,23498.0,977.0,24475.0,0.0015072822570800781
7688553,5681883,45227.0,1770.0,46997.0,0.0014996528625488281
7689199,5749885,25574.0,854.0,26428.0,0.0014789104461669922
7688895,5543783,45532.0,1770.0,47302.0,0.0014722347259521484
7690335,5602532,22461.0,733.0,23194.0,0.0014803409576416016
7691338,5867148,46142.0,1831.0,47973.0,0.001508951187133789
7691285,5413480,48828.0,1282.0,50110.0,0.0015363693237304688
7692500,5252273,23865.0,671.0,24536.0,0.0015149116516113281
7692967,5155133,44128.0,1221.0,45349.0,0.0015149116516113281
7693207,5165075,26062.0,488.0,26550.0,0.0015196800231933594
7694247,5160043,48889.0,1526.0,50415.0,0.0015528202056884766
7694234,5129515,44373.0,1221.0,45594.0,0.0015411376953125
7694086,5144305,21240.0,610.0,21850.0,0.0015141963958740234
7695346,5257028,48645.0,1282.0,49927.0,0.0015041828155517578
7695599,5350736,27832.0,671.0,28503.0,0.0015227794647216797
7694750,5309602,53588.0,1221.0,54809.0,0.0015072822570800781
7696430,5248599,29175.0,427.0,29602.0,0.001512289047241211
7696899,5251869,47607.0,1343.0,48950.0,0.0015137195587158203
7696797,5239586,43762.0,1220.0,44982.0,0.001505136489868164
7697679,5228675,20935.0,428.0,21363.0,0.0014984607696533203
7698935,5253071,46997.0,1037.0,48034.0,0.0015075206756591797
7698840,5261215,28382.0,916.0,29298.0,0.0015053749084472656
7700001,5262874,22888.0,427.0,23315.0,0.0015072822570800781
7700776,5251284,47913.0,1099.0,49012.0,0.0015516281127929688
7700613,5239738,25085.0,427.0,25512.0,0.0015292167663574219
7702289,5277472,49317.0,1160.0,50477.0,0.001516103744506836
7703035,5315220,45410.0,915.0,46325.0,0.0015153884887695312
7702297,5369875,22399.0,427.0,22826.0,0.0015053749084472656
7705008,5311853,47974.0,977.0,48951.0,0.0015041828155517578
7705672,5264074,22400.0,427.0,22827.0,0.0015289783477783203
7703490,5313776,48278.0,1099.0,49377.0,0.0015270709991455078
7704329,5293471,43335.0,915.0,44250.0,0.001523733139038086
7704949,5293089,28321.0,611.0,28932.0,0.0015108585357666016
7704413,5285027,42968.0,915.0,43883.0,0.0015037059783935547
7705822,5645373,22034.0,366.0,22400.0,0.001505136489868164
7706295,5571586,45959.0,1038.0,46997.0,0.0015344619750976562
7706731,5474215,47363.0,1038.0,48401.0,0.0015256404876708984
7708156,5300752,22461.0,488.0,22949.0,0.0015125274658203125
7708930,5279829,44800.0,915.0,45715.0,0.0015096664428710938
7708289,5506207,27649.0,489.0,28138.0,0.0015215873718261719
7710177,6152925,44555.0,1037.0,45592.0,0.0015201568603515625
7710867,8075773,41138.0,855.0,41993.0,0.0015118122100830078
7710847,6280995,26916.0,549.0,27465.0,0.0015082359313964844
7692544,7017055,45716.0,916.0,46632.0,0.0015065670013427734
7690667,6508727,28381.0,549.0,28930.0,0.001528024673461914
7690734,7223058,51269.0,1404.0,52673.0,0.0015997886657714844
7692007,6701080,43396.0,1159.0,44555.0,0.0015957355499267578
7711558,7289962,30579.0,611.0,31190.0,0.0015301704406738281
7711158,6323251,72082.0,2441.0,74523.0,0.002093791961669922
7712599,7560797,68970.0,4578.0,73548.0,0.002668619155883789
7713468,6589141,80200.0,3479.0,83679.0,0.0019693374633789062
7712868,7690467,66894.0,3723.0,70617.0,0.0026748180389404297
7714786,6263181,106201.0,5493.0,111694.0,0.0025382041931152344
7715754,7515579,106445.0,5493.0,111938.0,0.002393960952758789
7715845,6527236,101318.0,5676.0,106994.0,0.0027234554290771484
7717050,8201043,73181.0,4395.0,77576.0,0.0024361610412597656
7718253,6395004,110046.0,4822.0,114868.0,0.0024566650390625
7718336,7676188,109863.0,5798.0,115661.0,0.002699613571166992
7720110,6308371,105774.0,6287.0,112061.0,0.0029320716857910156
7719734,7876310,66284.0,3418.0,69702.0,0.0024766921997070312
7719743,6689675,110779.0,6225.0,117004.0,0.002465486526489258
7720666,7413532,99304.0,6165.0,105469.0,0.003273487091064453
7720946,6336095,109618.0,6652.0,116270.0,0.002732992172241211
7720285,6342038,106262.0,5921.0,112183.0,0.0024073123931884766
7721750,6198462,104859.0,7995.0,112854.0,0.0033266544342041016
7722261,6216053,111449.0,6409.0,117858.0,0.00234222412109375
7721932,7204152,66040.0,3479.0,69519.0,0.002026081085205078
7723067,6174134,71961.0,4456.0,76417.0,0.002394437789916992
7723970,7547052,65673.0,3295.0,68968.0,0.002014636993408203
7723813,6881826,73242.0,5066.0,78308.0,0.002510547637939453
7725384,7346827,71961.0,3479.0,75440.0,0.0019922256469726562
7725745,6253248,115844.0,6226.0,122070.0,0.0024335384368896484
7725851,7434535,71716.0,3601.0,75317.0,0.0021872520446777344
7727359,6278050,108887.0,7019.0,115906.0,0.0024781227111816406
7727972,7729336,74767.0,3601.0,78368.0,0.001963376998901367
7726435,6533725,71106.0,4334.0,75440.0,0.002275705337524414
7727733,7602643,101684.0,5493.0,107177.0,0.0021741390228271484
7727818,6255302,70008.0,3662.0,73670.0,0.0018548965454101562
7727508,7288666,71655.0,4150.0,75805.0,0.0021975040435791016
7728544,6407826,75744.0,3723.0,79467.0,0.002012491226196289
7729254,7165218,68298.0,4334.0,72632.0,0.002133607864379883
7728707,6356628,292358.0,15320.0,307678.0,0.007664918899536133
7730596,8223101,105652.0,5432.0,111084.0,0.0022509098052978516
7730060,6263622,100768.0,5676.0,106444.0,0.0026433467864990234
7730244,6050246,72571.0,4639.0,77210.0,0.002546072006225586
7731780,6994029,103271.0,5310.0,108581.0,0.0025975704193115234
7732469,6261288,107361.0,5798.0,113159.0,0.0026471614837646484
7732139,5606892,96801.0,7996.0,104797.0,0.0031461715698242188
7733665,5292323,76477.0,4150.0,80627.0,0.0020270347595214844
7734475,5200614,64514.0,3174.0,67688.0,0.0018510818481445312
7734773,5184376,92102.0,7019.0,99121.0,0.0024864673614501953
7735147,5222924,21911.0,915.0,22826.0,0.0015392303466796875
7735453,5305312,22888.0,915.0,23803.0,0.001500844955444336
7735198,5269273,48401.0,1770.0,50171.0,0.0014832019805908203
7735984,5230011,26550.0,1160.0,27710.0,0.001535654067993164
7736373,5213057,48523.0,2075.0,50598.0,0.0015447139739990234
7736233,5150895,25696.0,794.0,26490.0,0.0014917850494384766
7737460,5192391,42846.0,1831.0,44677.0,0.0015137195587158203
7738247,5205064,50110.0,1831.0,51941.0,0.0015118122100830078
7737197,5278224,22949.0,854.0,23803.0,0.001493692398071289
7739119,5271345,47852.0,1831.0,49683.0,0.0015337467193603516
7739850,5304779,27160.0,672.0,27832.0,0.0015285015106201172
7739895,5328843,48218.0,1282.0,49500.0,0.001560211181640625
7740943,5327970,39428.0,1159.0,40587.0,0.0015482902526855469
7741589,5596494,27649.0,794.0,28443.0,0.0015649795532226562
7741695,5417856,50537.0,1281.0,51818.0,0.0015530586242675781
7743541,5314495,44373.0,1160.0,45533.0,0.0015802383422851562
7723434,5440184,23620.0,732.0,24352.0,0.0015532970428466797
7723286,5288720,48462.0,1404.0,49866.0,0.0016164779663085938
7724113,5296305,45410.0,1343.0,46753.0,0.0015628337860107422
7723962,5327995,28809.0,794.0,29603.0,0.001542806625366211
7743002,5309487,43273.0,1220.0,44493.0,0.0015375614166259766
7744426,5294402,23499.0,550.0,24049.0,0.0015451908111572266
7744909,5319269,50720.0,1281.0,52001.0,0.0015368461608886719
7744592,5314795,49011.0,1221.0,50232.0,0.001527547836303711
7745526,5285977,23926.0,549.0,24475.0,0.0015256404876708984
7746471,5282259,44555.0,1282.0,45837.0,0.0015234947204589844
7746062,5403389,43152.0,1099.0,44251.0,0.001546621322631836
7747899,5329694,24353.0,671.0,25024.0,0.0015358924865722656
7748579,5322440,44372.0,1404.0,45776.0,0.001607656478881836
7748356,5345648,28809.0,1343.0,30152.0,0.0015461444854736328
7749517,5308527,21973.0,610.0,22583.0,0.0015425682067871094
7750471,5280810,47241.0,1343.0,48584.0,0.0015437602996826172
7749303,5332039,20996.0,549.0,21545.0,0.0015211105346679688
7750401,5283656,43945.0,1282.0,45227.0,0.0015294551849365234
7750812,5292030,42969.0,976.0,43945.0,0.0015416145324707031
7750434,5332853,22766.0,550.0,23316.0,0.0015344619750976562
7751083,5294944,44433.0,976.0,45409.0,0.0015401840209960938
7751895,5272158,24781.0,366.0,25147.0,0.0015251636505126953
7751948,5474454,44982.0,1099.0,46081.0,0.0015435218811035156
7754473,5368153,42237.0,916.0,43153.0,0.0015339851379394531
7754700,5315753,24353.0,488.0,24841.0,0.0015523433685302734
7752907,5354692,47058.0,1160.0,48218.0,0.0015630722045898438
7754624,5330113,42846.0,854.0,43700.0,0.0015294551849365234
7755341,5316106,25025.0,549.0,25574.0,0.0015485286712646484
7755050,5307407,43090.0,977.0,44067.0,0.0015430450439453125
7756580,5340542,42908.0,854.0,43762.0,0.0015377998352050781
7757308,5303264,27038.0,550.0,27588.0,0.0015337467193603516
7756983,5389751,45044.0,976.0,46020.0,0.0015332698822021484
7756984,5358878,29480.0,611.0,30091.0,0.001531362533569336
7757622,5399790,42419.0,915.0,43334.0,0.0015306472778320312
7757865,5399354,24842.0,366.0,25208.0,0.0015425682067871094
7758530,5422226,21789.0,427.0,22216.0,0.001547098159790039
7758164,5317103,47547.0,1160.0,48707.0,0.0015621185302734375
7758478,5383724,23498.0,427.0,23925.0,0.0015616416931152344
7759717,5809934,22278.0,549.0,22827.0,0.0015721321105957031
7760309,7736706,45105.0,977.0,46082.0,0.0015308856964111328
7759122,7306732,44495.0,1831.0,46326.0,0.002048969268798828
7760762,6091698,89904.0,4822.0,94726.0,0.0026776790618896484
7761466,7515896,120239.0,8178.0,128417.0,0.003000020980834961
7761959,6152132,111999.0,5616.0,117615.0,0.0025877952575683594
7762645,7507539,67810.0,3235.0,71045.0,0.0025229454040527344
7763643,6149031,72449.0,4761.0,77210.0,0.002736806869506836
7763329,7092669,96618.0,5066.0,101684.0,0.0024144649505615234
7764794,7331867,113098.0,6165.0,119263.0,0.002245664596557617
7764353,6571618,103943.0,5981.0,109924.0,0.003041505813598633
7764131,7706616,104919.0,6043.0,110962.0,0.002677440643310547
7765208,6603174,66955.0,4272.0,71227.0,0.0024559497833251953
7765573,8151838,106079.0,5066.0,111145.0,0.0026175975799560547
7764904,6572686,104736.0,6042.0,110778.0,0.0027904510498046875
7766241,7227150,72998.0,6104.0,79102.0,0.002447843551635742
7766796,6284978,72387.0,3845.0,76232.0,0.00213623046875
7766861,7205133,66773.0,3662.0,70435.0,0.002428770065307617
7767469,6526855,73730.0,4395.0,78125.0,0.002004861831665039
7768519,7114983,68908.0,4638.0,73546.0,0.0026388168334960938
7768012,6238254,107056.0,6409.0,113465.0,0.002918243408203125
7769841,8094758,109680.0,6226.0,115906.0,0.002450227737426758
7770265,6200832,69641.0,3723.0,73364.0,0.002200603485107422
7770405,7513152,71838.0,3418.0,75256.0,0.0020596981048583984
7771845,6152290,66467.0,3967.0,70434.0,0.002429485321044922
7772659,7181445,111694.0,3296.0,114990.0,0.00202178955078125
7753000,6230991,69886.0,8361.0,78247.0,0.0027632713317871094
7753177,7266483,67505.0,4334.0,71839.0,0.0023741722106933594
7753491,6259696,109130.0,6287.0,115417.0,0.002470731735229492
7753230,7705034,66284.0,3356.0,69640.0,0.0020318031311035156
7772824,6515001,108948.0,6287.0,115235.0,0.0025408267974853516
7773346,7433474,69092.0,3479.0,72571.0,0.0020143985748291016
7773197,6507892,75561.0,4700.0,80261.0,0.002527475357055664
7774594,7309278,65735.0,3296.0,69031.0,0.0019414424896240234
7774753,6827296,69091.0,4577.0,73668.0,0.0025300979614257812
7774796,7243419,68665.0,3784.0,72449.0,0.0021293163299560547
7776268,6305899,75378.0,4517.0,79895.0,0.0025310516357421875
7776923,7136667,71472.0,3662.0,75134.0,0.0021076202392578125
7776810,6463760,109497.0,5981.0,115478.0,0.0024843215942382812
7778291,7243125,104248.0,5860.0,110108.0,0.0025517940521240234
7778867,6781353,74768.0,4333.0,79101.0,0.0020842552185058594
7778883,7111708,70129.0,3479.0,73608.0,0.002117633819580078
7779164,6395204,73914.0,3784.0,77698.0,0.0021636486053466797
7779628,7269393,106811.0,6165.0,112976.0,0.0024988651275634766
7779499,6334924,67627.0,2747.0,70374.0,0.0018796920776367188
7781152,7365533,69152.0,3479.0,72631.0,0.0019969940185546875
7780475,6015860,32166.0,1281.0,33447.0,0.0016427040100097656
7781135,6286888,51758.0,2381.0,54139.0,0.0015904903411865234
7781830,5346425,51818.0,2197.0,54015.0,0.0015559196472167969
7782569,5277168,59815.0,3296.0,63111.0,0.0017681121826171875
7781786,5313632,24169.0,1037.0,25206.0,0.001516580581665039
7783489,5234942,45594.0,1831.0,47425.0,0.0014996528625488281
7783948,5212506,24536.0,794.0,25330.0,0.0015006065368652344
7783953,5446265,46997.0,1831.0,48828.0,0.0014951229095458984
7785160,5380370,53649.0,1831.0,55480.0,0.001519918441772461
7785930,5281371,25879.0,1038.0,26917.0,0.001508951187133789
7786071,5306640,48950.0,1709.0,50659.0,0.001500844955444336
7787611,5284155,27039.0,854.0,27893.0,0.0015211105346679688
7786952,5350820,45471.0,1892.0,47363.0,0.0014996528625488281
7786735,5309521,23254.0,733.0,23987.0,0.0015063285827636719
7787722,5295327,22522.0,916.0,23438.0,0.0015194416046142578
7788141,5417150,47668.0,1587.0,49255.0,0.0015566349029541016
7787498,5327129,22095.0,610.0,22705.0,0.0015361309051513672
7788838,5324982,49744.0,1343.0,51087.0,0.001519918441772461
7789101,5313461,24475.0,427.0,24902.0,0.0015347003936767578
7789226,5321495,42480.0,1282.0,43762.0,0.0015239715576171875
7789903,5280923,44739.0,1282.0,46021.0,0.0015795230865478516
7790849,5267946,25390.0,549.0,25939.0,0.0015518665313720703
7790880,5278955,46204.0,1282.0,47486.0,0.0015234947204589844
7792389,5260227,42846.0,1159.0,44005.0,0.0015411376953125
7792787,5263725,24170.0,550.0,24720.0,0.0015285015106201172
7792845,5266939,46326.0,1342.0,47668.0,0.0015285015106201172
7794277,5384311,46508.0,1282.0,47790.0,0.0015995502471923828
7794945,5320161,26123.0,732.0,26855.0,0.0015385150909423828
7793751,5294509,48096.0,1282.0,49378.0,0.001535177230834961
7794759,5258259,21912.0,550.0,22462.0,0.0015323162078857422
7795357,5294366,49926.0,1403.0,51329.0,0.0015239715576171875
7794952,5315338,42358.0,1038.0,43396.0,0.0015702247619628906
7795747,5274534,27466.0,427.0,27893.0,0.001537322998046875
7796351,5259408,46875.0,1160.0,48035.0,0.001543283462524414
7796160,5289886,50110.0,915.0,51025.0,0.0015273094177246094
7799069,5267776,21423.0,428.0,21851.0,0.0015354156494140625
7799051,5269911,47668.0,1037.0,48705.0,0.0015282630920410156
7799165,5460919,23621.0,550.0,24171.0,0.0015218257904052734
7800186,5339003,41321.0,976.0,42297.0,0.0015671253204345703
7801273,5341529,49682.0,1099.0,50781.0,0.0015735626220703125
7801013,5336945,25391.0,549.0,25940.0,0.001542806625366211
7804031,5281524,46020.0,977.0,46997.0,0.001550912857055664
7805156,5292169,27954.0,488.0,28442.0,0.001531362533569336
7803015,5281784,39551.0,915.0,40466.0,0.0015337467193603516
7784344,5275349,47668.0,977.0,48645.0,0.0015184879302978516
7784807,5296487,24475.0,427.0,24902.0,0.0015282630920410156
7784451,5296228,46692.0,1160.0,47852.0,0.0015406608581542969
7785517,5298639,43701.0,915.0,44616.0,0.0015265941619873047
7804515,5363232,30640.0,550.0,31190.0,0.0015306472778320312
7804301,5345600,41198.0,915.0,42113.0,0.0015320777893066406
7805606,5594364,23621.0,427.0,24048.0,0.0015473365783691406
7805673,7322876,49194.0,1343.0,50537.0,0.001561880111694336
7805456,6576108,42969.0,977.0,43946.0,0.0015439987182617188
7806806,6295230,25085.0,366.0,25451.0,0.0015234947204589844
7808139,6826981,57190.0,1648.0,58838.0,0.0017151832580566406
7807428,6287078,107360.0,5310.0,112670.0,0.0020706653594970703
7808636,7798799,37476.0,1587.0,39063.0,0.0018091201782226562
7809473,6098667,79223.0,3418.0,82641.0,0.0018534660339355469
7809281,8982494,107788.0,3906.0,111694.0,0.002346515655517578
7810665,6136260,80017.0,3723.0,83740.0,0.002045869827270508
7810455,9796689,65674.0,3357.0,69031.0,0.002086162567138672
7809843,6843647,108947.0,6348.0,115295.0,0.002147197723388672
7811075,6737087,71472.0,3601.0,75073.0,0.00189971923828125
7811604,6135713,74951.0,4211.0,79162.0,0.002071380615234375
7810789,6037671,66650.0,4761.0,71411.0,0.0024056434631347656
7811952,7144944,103577.0,6348.0,109925.0,0.0022907257080078125
7812554,6097821,68359.0,3967.0,72326.0,0.0020906925201416016
7812905,7090084,111999.0,6653.0,118652.0,0.002418041229248047
7813329,6076326,61096.0,6653.0,67749.0,0.0028073787689208984
7813935,6756090,65186.0,4333.0,69519.0,0.002657651901245117
7813965,7022765,99975.0,6043.0,106018.0,0.002650022506713867
7815466,6054102,104187.0,5981.0,110168.0,0.0026395320892333984
7817093,5935838,108154.0,6958.0,115112.0,0.0027794837951660156
7815754,6300631,60608.0,3418.0,64026.0,0.0024518966674804688
7817338,6125044,73120.0,3967.0,77087.0,0.0023567676544189453
7818868,6760476,105529.0,6226.0,111755.0,0.002609729766845703
7817202,6147637,64636.0,3540.0,68176.0,0.0022318363189697266
7817888,5935783,113098.0,6592.0,119690.0,0.0028781890869140625
7818269,6160325,61279.0,4272.0,65551.0,0.002020120620727539
7817877,5873655,75928.0,4333.0,80261.0,0.0025000572204589844
7818956,7060547,68908.0,3418.0,72326.0,0.002123117446899414
7819076,6116295,113403.0,6043.0,119446.0,0.002582550048828125
7819039,6206966,63110.0,3601.0,66711.0,0.00214385986328125
7820372,6637985,112915.0,6042.0,118957.0,0.0026764869689941406
7820035,6227013,64026.0,3418.0,67444.0,0.002070903778076172
7820469,6111877,114623.0,6104.0,120727.0,0.0025606155395507812
7822154,6563271,101319.0,5615.0,106934.0,0.002536296844482422
7822746,6172677,78002.0,4639.0,82641.0,0.0024154186248779297
7822198,6251009,102234.0,5249.0,107483.0,0.002149343490600586
7824065,6806657,74524.0,4028.0,78552.0,0.002217531204223633
7824408,6213608,107482.0,6226.0,113708.0,0.0025527477264404297
7824495,6047065,65735.0,3418.0,69153.0,0.0021178722381591797
7824638,6951131,111572.0,6103.0,117675.0,0.002366781234741211
7825320,6611437,68970.0,3418.0,72388.0,0.002192258834838867
7824861,6429626,107604.0,6165.0,113769.0,0.0027875900268554688
7825699,5934886,73242.0,3906.0,77148.0,0.002048969268798828
7826198,6356681,108032.0,5676.0,113708.0,0.0024619102478027344
7827990,5811512,70251.0,4395.0,74646.0,0.0022590160369873047
7827255,6737116,73303.0,4455.0,77758.0,0.002220630645751953
7827761,5715985,69580.0,3174.0,72754.0,0.0018420219421386719
7827181,5573299,65857.0,2258.0,68115.0,0.0016281604766845703
7828587,5416008,49377.0,2198.0,51575.0,0.0015532970428466797
7829564,5420885,22278.0,915.0,23193.0,0.0015392303466796875
7829427,5386035,44861.0,1892.0,46753.0,0.00151824951171875
7830744,5356466,46326.0,1709.0,48035.0,0.0015110969543457031
7831558,5428403,22827.0,916.0,23743.0,0.0015060901641845703
7830957,5390446,49804.0,1770.0,51574.0,0.0015158653259277344
