index,epc,cpu energy,dram energy,total energy,total time
6410,1.1513723134994507,94970.0,15014.0,109984.0,0.006484031677246094
6411,1.0485172271728516,86914.0,13794.0,100708.0,0.0071563720703125
6412,1.2309240102767944,50354.0,13062.0,63416.0,0.00617527961730957
6413,1.4732240438461304,31799.0,4822.0,36621.0,0.005217552185058594
6414,1.2278138399124146,53101.0,13611.0,66712.0,0.006111860275268555
6415,1.4562865495681763,41992.0,8362.0,50354.0,0.005228757858276367
6416,1.20691978931427,59936.0,15442.0,75378.0,0.006256580352783203
6417,1.4845389127731323,33874.0,7142.0,41016.0,0.005162954330444336
6418,1.2831231355667114,53406.0,15259.0,68665.0,0.0059604644775390625
6419,1.4654951095581055,36926.0,5859.0,42785.0,0.00518345832824707
6420,1.2731431722640991,56701.0,14587.0,71288.0,0.005936145782470703
6421,1.274614930152893,62805.0,9827.0,72632.0,0.005908966064453125
6422,1.2361031770706177,71717.0,15625.0,87342.0,0.006151437759399414
6423,1.095194697380066,137695.0,15503.0,153198.0,0.006742715835571289
6424,0.9814400672912598,167053.0,18616.0,185669.0,0.007762908935546875
6425,1.3679990768432617,97961.0,9583.0,107544.0,0.0055484771728515625
6426,1.2194161415100098,89905.0,9277.0,99182.0,0.0063707828521728516
6427,1.322730541229248,68237.0,9217.0,77454.0,0.00582575798034668
6428,1.2844722270965576,68664.0,10132.0,78796.0,0.005998373031616211
6429,1.2536797523498535,63721.0,12146.0,75867.0,0.006079673767089844
6430,1.2229030132293701,76355.0,11902.0,88257.0,0.0061914920806884766
6431,1.1311355829238892,83129.0,14648.0,97777.0,0.0067441463470458984
6432,1.2408812046051025,86365.0,9705.0,96070.0,0.006157398223876953
6433,1.165803074836731,136780.0,16479.0,153259.0,0.0069272518157958984
6434,1.124005913734436,90149.0,15503.0,105652.0,0.006847858428955078
6435,1.5078057050704956,30395.0,4517.0,34912.0,0.005113840103149414
6436,0.9760432839393616,122924.0,19958.0,142882.0,0.007597684860229492
6437,1.5127887725830078,31800.0,4456.0,36256.0,0.005072593688964844
6438,1.3621888160705566,59204.0,12695.0,71899.0,0.005692481994628906
6439,1.3678749799728394,41260.0,7080.0,48340.0,0.005537509918212891
