Matrix Size,Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy,total energy,total time
756,115503174,69026025,2990364,13831,2564124,5085,2999060,497792,3363,10709,997,180061,286978,31684,98361,1579628,1571580,20781298,31141552,23768891,2308824,4324227,1990396,2332068,10250,4304731,26714943,7757970,6628125,4431012,34517548,477276,2490762,192435,46328,334130,100161,974,9514,9781,11582,10958,474575,2560095,198130,2555852,332268,98440,0,112263196,0,32910160,739725,933408.0,57556.0,990964.0,0.033164024353027344
757,115515241,69187391,2717000,9002,2573773,5955,3017746,475828,3400,10522,649,185653,290606,31245,99058,1630147,1546526,20797781,31487409,23764306,2314452,4322895,1985880,2335981,10348,4314522,26624605,7782381,6634372,4480871,34444780,480146,2487717,187630,48748,339852,98709,1027,11322,18782,11684,9952,488409,2500671,194552,2495210,332830,97992,0,112558382,0,32925739,733136,869565.0,57068.0,926633.0,0.0320887565612793
758,115498245,68738630,2988190,9008,2519751,8137,3009218,402084,3654,10350,548,177868,293788,30041,98147,1545132,1646138,20811932,31257108,23725501,2318955,4328338,1987071,2341197,10007,4318217,26525059,7830623,6646960,4334699,34341654,483627,2411134,168702,46800,338622,98924,938,10389,11285,10881,8561,481982,2410386,185823,2287193,321280,99208,0,112853960,0,32941246,714454,720030.0,42236.0,762266.0,0.029680728912353516
759,115546203,65949192,2965065,13947,2485210,5955,3012406,407378,3740,10694,596,163615,292421,28866,98683,1472441,1588002,20818069,30888089,23734188,2348882,4334427,1988215,2346370,10196,4324652,26441458,7836852,6659565,7039910,34274858,486890,2315179,167746,41162,339706,99563,1054,11588,13617,14386,9171,491383,2496629,192147,2344780,332896,97325,0,113149930,0,32956681,720016,634458.0,24658.0,659116.0,0.03040146827697754
760,115596490,67954621,2806625,8762,2383298,6393,3007382,415943,8782,11108,616,142349,294925,30148,99953,1545012,1605528,20969031,31064922,23941877,2388310,4341110,1989473,2351798,10764,4331231,26349697,7856636,6673864,5130751,34210219,482032,2247522,159230,41847,340616,98865,1540,6953,17130,12393,10171,489996,2446751,181474,2375415,331888,98449,0,113446292,0,32972044,723027,602781.0,21789.0,624570.0,0.031116485595703125
761,114061057,68018774,2950425,7791,2513599,5944,2846820,417942,4895,10796,636,149152,301664,27813,98358,3429675,1572014,20705422,30263134,23632733,2335751,4354401,1985333,2362268,9986,4329726,25459426,7880274,6754732,4744193,33342982,459541,2375278,149191,40726,340966,98497,1226,7805,8841,9746,9068,459605,2451825,155538,2364378,335098,96998,0,114897226,0,31843762,711788,586913.0,21057.0,607970.0,0.03191328048706055
762,114315394,68206888,2815222,7007,2456169,5588,2786469,584148,3903,10410,659,138550,304377,27129,98690,1558766,1556118,20603242,30397660,23500873,2346990,4374060,1984350,2358311,10151,4331974,25349926,7905199,6700097,4286288,33309240,458388,2334304,143962,41452,342558,98194,1022,7626,11189,9545,7622,472479,2409310,150939,2314860,337626,96684,0,115197340,0,31852876,722677,822386.0,65552.0,887938.0,0.04162430763244629
763,114348492,68509568,2787017,7805,2458165,5544,2887068,430407,4437,10628,676,139435,307764,25252,99132,1574351,1597005,20602493,30603400,23456452,2351382,4351042,1986064,2364418,10886,4340002,25262240,7928729,6701360,4286246,33240723,451173,2287402,140583,39134,343084,97611,871,12691,9628,11484,8506,455311,2288650,151818,2284022,337028,97691,0,115497850,0,31861906,723799,823118.0,73791.0,896909.0,0.044416189193725586
764,114217502,67909342,2921099,7257,2441962,6426,2928611,412439,3453,10531,522,134139,310652,24470,99908,1774362,1564613,20624976,29846733,23495724,2357163,4356467,1986460,2369555,9532,4345868,25165107,7954576,6707125,4317211,33120732,454687,2214113,133454,38191,346554,97688,925,9305,8115,11569,7796,460486,2183093,140453,2133021,337862,98079,0,115798756,0,31870852,709919,605772.0,46203.0,651975.0,0.03460240364074707
765,114272173,66742989,2879680,7933,2414311,5409,2921808,408975,4459,10840,564,136062,312143,24550,99469,1800602,1620090,20629715,29888095,23479938,2408869,4361516,1986551,2374819,9633,4351721,25067630,7996508,6724661,6499582,33048246,455159,2186299,134916,39954,348598,99058,802,7754,8307,11614,7368,458495,2303107,152954,2047976,335114,95909,0,116100058,0,31879714,716376,515990.0,27161.0,543151.0,0.036071062088012695
766,114345603,66197227,2868821,7699,2332838,5274,2905908,417945,5908,10863,528,115879,313100,24339,98051,1648144,1609198,20639899,30557399,23756168,2385209,4372714,1986551,2380005,9799,4357696,24950782,8006934,6889335,4347872,32971371,455481,2072855,131369,36964,349354,98047,1441,6405,7777,9709,6817,458504,2262561,140637,2150800,334224,96037,0,116401756,0,31888492,715661,557616.0,28320.0,585936.0,0.036864280700683594
767,114347086,68542566,2857830,6852,2354580,4911,2912238,414334,5331,11170,542,122114,320170,23225,98371,1667114,1594604,20726057,30539666,23442148,2375894,4398605,1979127,2389024,9621,4351698,24892128,8029077,6781600,4749664,32926787,448608,2140254,121943,36598,345490,99086,1477,6713,7708,8906,7218,454723,2243707,130910,2121027,337152,97809,0,116703850,0,31897186,701393,514159.0,26672.0,540831.0,0.03606128692626953
768,114561129,68064796,2883189,6432,2279404,4774,2771548,413315,3720,12487,730,111939,320321,22213,99694,1706540,1653573,20660561,30460829,23514279,2379434,4384342,1973122,2383582,9133,4387137,24814325,8052525,6733171,4608410,32911102,443468,2106103,114020,33947,353100,99395,1091,6582,7511,8092,6380,478178,2211538,126572,2034888,336810,96732,0,117006340,0,31905796,733526,760801.0,71716.0,832517.0,0.04521942138671875
769,116416286,69125348,2406453,15058,2215318,5210,2603115,472575,3479,12006,610,126032,320169,24419,102557,1787166,1597796,20991255,31080496,23806068,2387373,4383641,1982285,2401025,10202,4412263,25638141,8098490,6770705,4566101,33781316,452588,2065134,124386,35027,342416,102760,896,9752,12180,9691,7177,463968,2123613,135683,1824836,339040,101041,0,118575188,0,33196580,745518,718565.0,74036.0,792601.0,0.04427981376647949
770,116609898,69715773,2575983,7920,2183017,7171,2657756,433996,4469,11980,519,127344,321643,25305,103170,1729190,1630312,21052692,30912516,23849284,2393565,4398619,1987833,2410939,9862,4388547,25725148,8119166,6794158,4819777,33846541,459594,2053841,126029,36188,343218,102196,1037,8390,10293,13682,8298,463014,1908376,136142,1950980,338422,100833,0,118884916,0,33283252,727954,651365.0,50781.0,702146.0,0.0454564094543457
771,116930323,68476451,2616066,7905,2225576,6338,2638131,405938,3869,11936,479,130862,318202,24454,103398,1486173,1636445,21108182,31177492,23920668,2446294,4413966,1996509,2417291,10094,4403776,25812219,8139822,6813549,6299939,33953183,462885,2115411,128936,37112,345588,102325,1334,7582,8560,13444,8106,465214,2102959,149630,2010534,335840,103637,0,119195044,0,33370036,727610,537169.0,27344.0,564513.0,0.03780078887939453
772,117246784,67637761,2538045,8219,2089137,5485,2721530,407748,11159,11953,499,122496,315077,25781,103715,1695230,1408385,21261071,31686441,24357895,2434691,4429456,2006217,2423818,10505,4419342,25888979,8173930,6887690,4917367,34059107,462020,1986059,131562,37634,339474,103988,1444,7159,8165,16076,10142,470157,2088151,143765,2111724,341032,101519,0,119505572,0,33456932,730515,523680.0,23742.0,547422.0,0.03812766075134277
773,117807088,70533193,2693310,7143,2224887,5344,2606047,450205,3572,12054,522,136220,324495,26329,105452,1692801,1670150,21307930,30795776,24181535,2413085,4473721,2018189,2433625,10719,4434536,25986171,8183984,6940932,4918177,34174668,467804,2132479,135616,40670,341912,101569,1392,6399,8760,9488,8886,472773,2188675,145529,2093804,346632,101954,0,119816500,0,33543940,737525,741087.0,57129.0,798216.0,0.04967689514160156
774,118028980,70440327,2589040,6946,2203756,8793,2638037,399959,4316,13109,685,138446,324610,28442,104097,1684115,1624512,21283718,31451906,24108386,2418410,4487690,2023413,2436889,10369,4449768,26070268,8201907,6878696,4423598,34412688,470350,2139673,139081,39236,346782,106117,1141,7172,10268,12653,7178,476481,2200303,146025,1788669,345512,103343,0,120127828,0,33631060,749863,732054.0,76843.0,808897.0,0.045641422271728516
775,118208717,71134104,2536849,7427,2280606,5012,2763361,573371,4249,12855,660,142973,326207,28243,103719,2084793,1685564,21336540,31641631,24227632,2426712,4477151,2032438,2443619,10387,4465613,26160153,8231247,6903279,4699997,34434362,476983,2183734,141355,42881,347526,104399,920,9634,10986,10714,6636,479577,2203522,151008,2131518,348018,103423,0,120439556,0,33718292,745894,585448.0,47241.0,632689.0,0.03916597366333008
776,118528810,71483185,2763079,6382,2340830,6375,2771875,464255,4540,12364,488,145937,327317,29344,105930,1757767,1661090,21397089,31651548,24302193,2432838,4491491,2041943,2450145,10288,4481370,26245620,8243332,6923912,5569150,34491468,470706,2193744,145032,46912,352522,104834,955,9950,9278,10611,6158,489761,2276834,155565,2088939,346680,103629,0,120751684,0,33805636,775166,516662.0,27221.0,543883.0,0.03858351707458496
777,118852268,70925917,2798348,6981,2346960,6455,2803537,475218,4476,12281,578,157218,329009,31160,105886,1721800,1701889,21465474,32534435,24367503,2513946,4507444,2050795,2456026,10436,4496729,26334100,8265153,6944087,7150783,34602910,487233,2105660,152887,44320,353608,106779,981,7786,9556,14121,6584,499881,2214560,164849,2060098,341292,103976,0,122277886,0,33893092,767378,516722.0,24719.0,541441.0,0.039086341857910156
778,119388709,72074772,2809826,7907,2277295,4830,2781979,481436,11977,12376,523,149847,328975,31201,105055,1842943,1602192,21546204,31704142,24480290,2487009,4523007,2060047,2462534,11085,4512746,26410907,8312526,7116752,4792128,34702172,497984,2155205,156087,47019,350766,106718,1846,6912,7748,14709,7888,507230,2046261,168583,2207961,349132,104749,0,122593932,0,33980660,739921,764341.0,63171.0,827512.0,0.0524754524230957
779,119684280,71783773,2836071,8280,2237274,5368,2709687,446528,5116,12512,566,162208,321178,31484,105661,1693616,1776272,21666615,32573087,24529094,2454045,4604364,2076451,2480102,10926,4527884,26511649,8316328,7030049,4958653,34818786,499145,2257334,165169,46356,350628,106911,2062,7746,9394,10851,7574,510472,2145620,173425,2245992,350976,104565,0,122910382,0,34068340,749589,775144.0,81115.0,856259.0,0.049654245376586914
780,119822297,71707011,2703084,21824,2389457,4997,2737394,412164,3324,13187,695,162464,329244,32606,105463,1877653,1703169,21636901,32401033,24671182,2458658,4562572,2080079,2476018,11265,4556895,26597141,8328245,7014173,4880876,35007662,502567,2248835,164608,49502,360666,106368,1110,9511,11943,14292,6333,501353,2012810,176645,2085377,353542,105989,0,123227236,0,34156132,763761,572081.0,50720.0,622801.0,0.04127049446105957
781,120146894,72257796,2663146,8941,2432058,5054,2902621,613401,4656,12787,693,170385,332118,34103,105680,3020104,1750035,21698559,31995926,24640260,2463307,4618196,2088290,2482571,10880,4559394,26684701,8348553,7032859,4710430,35042650,509916,2279543,170856,53047,362036,106526,1331,7436,9519,8802,7516,523284,2169641,176143,2153027,355988,106616,0,123544494,0,34244036,766086,500792.0,27954.0,528746.0,0.04108905792236328
782,120472028,72720528,2878928,9251,2448350,6694,2905003,441045,4675,12574,612,171363,331859,34905,107713,1991496,1716691,21748198,33359708,24741088,2471367,4591651,2097823,2488863,10683,4576148,26774272,8369368,7056373,7394952,35146315,508203,2252056,172221,53512,360890,103510,1044,7283,7382,10571,7585,515134,2218685,184198,2295279,357668,107450,0,123862156,0,34332052,757950,518432.0,24841.0,543273.0,0.04036450386047363
783,120921296,73138724,2924420,7675,2474226,7405,2958992,442444,4317,12469,569,172436,333562,37392,107343,1716360,1778474,21803789,32822482,24807707,2581221,4753400,2097028,2491428,10674,4577456,26885846,8389972,7204784,6579736,35279146,511216,2132226,170055,53389,363836,104016,1104,8166,8205,14827,6622,523096,2371025,182638,2325564,354386,111938,0,124180222,0,34420180,760059,738341.0,62561.0,800902.0,0.04850435256958008
784,121156720,72911571,2949439,7775,2343664,5276,2996896,429978,12169,12433,514,162908,325334,36475,107773,1714497,1715334,21932979,32626639,25169299,2508216,4595393,2096682,2494088,10633,4579959,26995118,8433739,7169152,5629131,35411920,513161,2241878,165049,56617,361962,105420,1739,7080,8630,12958,7323,518848,2256669,181402,2334353,358474,107509,0,124498692,0,34508420,762928,778074.0,84472.0,862546.0,0.04783916473388672
785,122950345,73759502,2979361,8648,2387963,5675,2938821,464210,4051,12628,680,184634,332802,37608,107491,1718634,1797692,22219286,33320696,25321724,2487380,4612194,2110982,2511119,10891,4601062,27767009,8449525,7115369,5092819,36206847,526729,2309723,184167,52836,366502,106144,1672,6817,8351,12694,9245,537069,2300751,193185,2310712,360356,105529,0,126053992,0,35910670,766283,717039.0,62133.0,779172.0,0.05416727066040039
786,123382627,73819417,2770874,10900,2485892,5196,3019840,447289,5819,13256,771,181152,333429,37316,107534,1654654,1705229,22249136,33131836,25241479,2495503,4628404,2129839,2515944,11132,4618427,27845441,8459236,7119062,5088368,36319109,525714,2358944,184129,52691,364266,106249,974,10486,8555,10140,7173,516055,2319245,194670,2306229,365000,107405,0,126374116,0,36077644,788902,527526.0,28199.0,555725.0,0.04221510887145996
787,123803809,74672958,2769541,10270,2513671,5697,3046855,635155,4397,12798,595,182956,335496,37353,110086,1635544,1756339,22320032,33438931,25355334,2501591,4638728,2116635,2522715,11209,4627365,27949684,8480008,7138545,4938746,36416768,523038,2406106,183900,54029,368350,106584,985,8157,14232,10025,6636,535875,2195701,188124,2379058,364198,106408,0,126694648,0,36244926,783891,550719.0,30639.0,581358.0,0.041380882263183594
788,124360764,74395778,3013729,10277,2534542,8069,3086425,477926,3945,12617,573,180111,335507,34417,108183,1903102,1766464,22387733,33256240,25469579,2507752,4654551,2123121,2528844,10903,4640799,28039729,8500920,7158659,5411604,36542760,517496,2415469,177962,53240,369630,105573,2422,8177,11475,12334,6996,537807,2527717,194191,2415883,365556,112813,0,127015588,0,36412516,778380,735899.0,71472.0,807371.0,0.047238826751708984
789,124768705,74744352,3051614,10813,2533571,7603,3077403,443291,4279,12433,580,180438,337831,36083,103979,1793917,1797960,22448032,33918539,25506195,2674640,4694591,2130006,2535017,10926,4654447,28130384,8522134,7177603,5638424,36652618,528464,2303403,174382,50165,369700,105636,1178,7563,8105,15776,6636,530013,2519781,185441,2414636,359774,106903,0,127336936,0,36580414,773702,769712.0,84167.0,853879.0,0.04809093475341797
790,125081903,74609430,3049112,8388,2380298,5876,3048030,434700,9415,12509,503,164437,329975,32836,112494,1489043,1780147,22606585,33520736,25651037,2521651,4678378,2137245,2541371,10919,4667814,28204282,8561728,7295868,4845863,36764228,522296,2353843,175866,50514,357246,106935,2058,6405,8261,16191,10758,528981,2468371,186214,2417416,364974,107660,0,127658692,0,36748620,782210,549925.0,37598.0,587523.0,0.0429530143737793
791,125504930,75176221,2979493,8496,2440497,5285,2961300,437270,4470,12735,604,173026,333831,33958,113421,1788437,1701714,22615977,33618429,25690050,2528777,4694341,2149187,2548492,11091,4681022,28312893,8571633,7239253,4787351,36877567,526334,2431565,177783,49629,363506,108053,1501,8268,9576,11513,8485,529491,2536767,186186,2437934,367830,107805,0,127980856,0,36917134,784911,632689.0,32776.0,665465.0,0.049600839614868164
792,125935139,75419697,2857187,6933,2544182,6152,3045228,448913,4570,13577,760,172944,337018,34759,111804,1600356,1732392,22668830,36453640,25771286,2533468,4704701,2150904,2553893,11489,4692865,28403252,8586120,7238033,5011894,36994988,521016,2424703,176613,51558,371562,108197,1316,10525,15197,10434,7255,506980,2517664,181624,2142951,364954,108860,0,128303428,0,37085956,798248,565245.0,28137.0,593382.0,0.04071450233459473
793,124832466,74719719,2924999,8201,2611547,5128,3046077,483578,3327,13238,748,151702,338345,31469,106239,2572571,1722290,22449075,33284443,25581119,2550257,4733785,2149285,2559980,10635,4697949,27615514,8607515,7253722,4686798,36226447,500107,2507458,149074,50441,375342,107543,3565,8130,8912,8993,7213,501208,2458752,172971,2367610,369502,108485,0,129878498,0,36016748,811124,819273.0,74341.0,893614.0,0.050580501556396484
794,125246548,74247788,3026028,7739,2611598,6689,3044337,450598,3929,12762,544,148829,341335,32246,109401,1575523,1743107,22524365,33252438,25659630,2551378,4725442,2156839,2567550,10801,4713581,27708200,8634553,7269886,4910982,36338234,493781,2489474,148970,46899,373984,105156,1231,6941,9127,8775,6027,502324,2484250,160637,2442916,361854,111398,0,130205020,0,36186220,813870,757200.0,87219.0,844419.0,0.0508880615234375
795,125517162,74516670,3053242,11161,2598267,5932,2958818,451864,4811,12705,510,145955,342859,35879,110804,1790591,1722041,22597875,34753571,25714600,2677578,4775388,2163489,2573681,10577,4725891,27796177,8651135,7292139,5312051,36446882,496276,2317000,145925,48971,377516,109847,2270,7133,8561,12835,7086,507035,2533014,158758,2436902,372484,112039,0,130531954,0,36356004,793600,558775.0,39246.0,598021.0,0.043378353118896484
796,125949615,75741280,3029388,7808,2478303,5847,3112028,536858,1822,13232,625,134018,332851,32371,111140,1750405,1568650,22782271,33911757,25841328,2563224,4751440,2169572,2580266,10617,4739565,27870402,8688423,7481464,4888748,36572705,497983,2453925,148204,48991,367740,108720,1317,7000,8640,10910,7963,504773,2541937,157734,2467037,370746,110746,0,130859300,0,36526100,783001,540221.0,29175.0,569396.0,0.043662071228027344
797,126380023,75943869,3004845,7247,2568323,4763,2971657,439014,4783,12721,565,144593,340155,30571,111987,1825807,1751864,22788728,33549493,26517401,2569440,4764712,2176542,2589573,10400,4752331,27963329,8697522,7353735,4680344,36669437,499346,2511949,150077,47690,375880,107561,1104,7212,8257,8838,6820,497194,2438731,157234,2490429,375196,111242,0,131187058,0,36696508,788409,525756.0,25940.0,551696.0,0.04094386100769043
798,126986590,75827716,2835624,12610,2412993,5201,2813070,120399,4738,14175,697,143557,236485,31177,111778,2363589,1773860,22815871,34981374,25888450,2575273,4776980,2183360,2592483,10494,4764805,28065563,8714528,7352521,4687487,36789918,500117,2501746,149917,45648,200044,109520,1013,9909,10193,15613,7724,501914,2345151,185260,2119642,374392,107467,0,131515228,0,36867228,808633,731017.0,68543.0,799560.0,0.048305511474609375
799,127320006,78354721,2939543,13160,2417472,5825,3114110,286447,4456,13181,636,137471,241787,29748,91408,1559918,1724118,23047132,34980540,25993200,2582147,4775426,2180309,2594950,11280,4764478,28181091,8737075,7354026,4507116,36916100,490565,2506702,147760,45963,201632,91535,1094,8111,8829,15076,6262,409460,2280506,169684,2255775,375422,110345,0,131843810,0,37038260,815589,802183.0,87158.0,889341.0,0.04983782768249512
800,127617970,78070855,3037294,12306,2464346,7307,3071225,129734,4533,10838,2020,142076,243218,31534,93495,1407169,1859063,23108134,33553439,26140820,2584943,4773512,2177116,2596591,11279,4762762,28291752,8756814,7357594,4345992,37051076,397932,2334528,135510,42900,208404,90522,944,7313,7452,15538,6973,406885,2415740,157145,2354639,364560,114048,0,132172804,0,37209604,820707,554381.0,39307.0,593688.0,0.041985511779785156
801,129474042,78340215,3045098,13931,2374394,7267,3075688,172420,4756,10761,2051,158402,238146,32013,94052,1579272,1683930,23474286,35679506,26465593,2698170,4828550,2190129,2608940,11753,4787023,29094069,8782250,7390478,4634964,37866733,416338,2168905,153826,46135,199382,91304,7176,11652,10704,16042,8101,422203,2459944,171812,2387447,259964,61264,0,133794220,0,38590970,842141,525084.0,28991.0,554075.0,0.04256939888000488
802,129817097,79271417,3048368,12805,2412245,6003,2958676,150305,4030,10809,2516,159216,239274,31002,93667,1605457,1834508,23551571,35583777,26549001,2597882,4815532,2195504,2623695,12154,4803357,29187331,8820460,7518387,3784592,37991862,415194,2345787,158357,48394,265276,62150,5164,12360,9753,15816,8732,422048,2499021,174931,2386903,257376,62046,0,134129652,0,38686052,841388,544005.0,25757.0,569762.0,0.04259777069091797
803,130273508,79917488,2859904,14826,2474111,6294,3144763,155938,4063,11873,2171,164796,241934,33307,93839,1835188,1869578,23560414,35557212,26603673,2606092,4832001,2205143,2626689,11957,4820286,29283526,8825068,7439106,5168599,38108531,419730,2419306,160836,48912,260858,61155,4886,14029,9879,15932,7331,428820,2506745,178256,2205905,256874,62042,0,134465500,0,38781250,825773,727476.0,60852.0,788328.0,0.047246694564819336
804,130615100,79781635,2965355,13447,2472207,6218,3212161,306522,4444,11106,2251,166648,244101,31610,91133,2344173,1877018,23631236,36129968,26715643,2611865,4848402,2214999,2633572,11969,4836177,29374914,8846689,7462320,4974117,38222891,422206,2411641,165501,50529,263938,61682,6080,13892,12769,15997,7321,433610,2408269,193726,2478951,260020,60850,0,134801764,0,38876564,837121,757750.0,75989.0,833739.0,0.047782182693481445
805,130834922,79382016,3152453,13874,2525622,7745,3159563,166644,4170,11101,2253,170408,242406,32548,97012,1685352,1869087,23702272,36251007,26864704,2619627,4902624,2224909,2640279,12051,4853227,29468893,8868245,7482360,5206833,38339494,425654,2460684,165666,51007,264824,64278,5701,11989,9503,22339,7002,436475,2531612,182166,2404339,256588,65962,0,135138444,0,38971994,843108,567687.0,45410.0,613097.0,0.04326343536376953
806,131175761,80299197,3173329,13686,2365606,6561,3216900,225435,4388,11067,2154,171135,238932,33513,61619,2138471,1794572,23994456,36462237,26827439,2716976,4881808,2234607,2647216,11710,4870111,29563029,8889777,7506409,5497745,38530493,427602,2264933,169104,53784,255772,61524,11061,12882,8754,16044,8618,439514,2555331,188404,2496293,260940,62641,0,135475540,0,39067540,836927,565612.0,32837.0,598449.0,0.0446016788482666
807,131512395,80409332,3182134,12454,2408897,6091,3137728,224502,12146,15537,1817,165662,243345,35131,63443,2062346,1922881,23843188,36990146,26848526,2630274,4898757,2244605,2658331,12092,4959437,29667214,8932581,7623962,5005428,38568120,433764,2500196,176919,52548,266338,63136,5545,12435,9380,15056,9167,447182,2576520,188452,2525312,260090,62080,0,135813052,0,39163202,856396,570372.0,26001.0,596373.0,0.0418245792388916
808,132161565,81456393,2885331,11918,2608032,6421,3229473,141099,7449,16004,1878,176037,242083,33234,62766,1484250,1891980,23891059,36895656,26937124,2640430,4915784,2254503,2660657,12016,4904587,29747746,8936166,7556485,5244672,38690694,444314,2492466,180801,54634,264952,62950,5775,17997,12736,16193,8448,461785,2582462,197156,2101087,264530,61616,0,136150980,0,39258980,845224,868467.0,76416.0,944883.0,0.05707859992980957
809,132372970,80388157,3153158,15305,2695938,6246,3271222,337190,5227,15781,1600,187973,245167,35424,64788,1857915,1956192,23950813,35759597,27072340,2645649,4932427,2264557,2667473,11997,4966469,29846258,8960161,7577355,5748020,38802782,451477,2526728,188548,55658,266648,62270,7371,13826,11135,16703,7942,457221,2466979,209291,2566773,260304,62348,0,137804758,0,39354874,841382,798094.0,84045.0,882139.0,0.05038332939147949
810,132545659,81984398,3262713,14774,2684408,8786,3276510,150567,5048,15705,2405,191005,244177,37122,63257,1940400,1951699,24029432,36749430,27179970,2652158,4984764,2274767,2674336,12670,4937242,29940600,8977128,7599778,5369264,38921995,448502,2565071,184924,60399,265072,59796,4842,11913,10422,21596,8297,465060,2495750,209810,2572806,254826,66508,0,138146764,0,39450884,854931,545103.0,34485.0,579588.0,0.044101715087890625
811,132886868,81191794,3259988,12143,2590871,6250,3273653,159651,5322,15968,1680,184067,237730,40506,63434,1996035,1995972,24363163,36545908,27202454,2725961,4967564,2284938,2681249,13281,4954528,30036432,8998941,7622372,5582647,39062994,460147,2426968,195759,58368,252808,60196,8766,13395,8892,15757,7287,473770,2462427,208744,2610961,262304,63473,0,138489190,0,39547010,851078,559142.0,26855.0,585997.0,0.04353809356689453
812,133229504,82515781,3293206,12225,2747274,6673,3281503,168167,7278,15916,2083,200421,242046,37410,62267,2949204,1945643,24141778,37198141,27351586,2664649,4983007,2295161,2693979,12254,5009082,30126059,9040081,7852925,5547949,39146036,463955,2615729,200954,61442,266598,62110,7830,14403,11142,15461,9411,504080,2668130,218073,2548107,261410,62413,0,138832036,0,39643252,873383,668455.0,31860.0,700315.0,0.04979658126831055
813,133726617,82911354,2966777,13020,2712117,7153,3254448,140569,4782,16376,2383,206096,245471,39734,63848,1548775,2028288,24213919,37733304,27344707,2671132,5001315,2305522,2695313,12196,4989282,30222895,9043139,7675824,5588971,39266231,466723,2583536,205621,62969,267030,62555,6598,17975,12070,14684,6866,508206,2484009,223967,2283168,262948,61794,0,139175302,0,39739610,863147,844663.0,73425.0,918088.0,0.050409793853759766
814,134149538,81282769,3317804,11893,2767603,6251,3331606,322176,5580,16166,1883,207625,245217,41194,64318,2120799,1991288,24371176,38950794,27460843,2678421,5017913,2315756,2701795,12053,5005093,30317651,9063967,7694052,5533089,39382119,470322,2633632,204605,66100,265264,62539,7953,13365,9654,15131,8519,475220,2625025,226372,2651989,261364,62019,0,139518988,0,39836084,862904,837400.0,85143.0,922543.0,0.05632424354553223
815,134230494,81882953,3334712,14552,2781202,7833,3389015,217972,5222,16150,1594,210866,245504,37381,63589,2087958,2019222,24331954,38403745,27704819,2683018,5064784,2313690,2703595,12437,5005636,30438665,9085621,7700876,5750550,39526650,463964,2655003,205626,60321,269286,62163,6387,12565,9051,29708,7268,482302,2740188,220658,2668057,254808,66180,0,139863094,0,39932674,868200,561400.0,35034.0,596434.0,0.044617414474487305
816,134535983,82699158,3347201,14020,2646611,6903,3428935,146804,5261,16149,2563,188262,240122,40584,64136,1896453,1932910,24597939,38121171,27655803,2785549,5020297,2311647,2705861,12506,5004868,30559700,9107375,7731774,5911735,39702483,466530,2480368,202769,65258,248018,61220,8573,12082,9911,19256,8271,481823,2726673,224069,2702139,263904,64967,0,140207620,0,40029380,864763,568358.0,29785.0,598143.0,0.04422569274902344
817,136399499,84179290,3317516,13835,2796853,6318,3359658,156515,8721,16280,1847,216685,242484,40334,64164,3713806,2073835,24710560,38810735,27903193,2695789,5037905,2320191,2719332,12768,5062980,31332957,9154495,7827088,5789038,40484918,475109,2695352,216206,62877,247356,61933,6347,14310,9821,16469,9917,503405,2757069,232596,2684474,262612,62334,0,141890080,0,41384616,900063,577269.0,28381.0,605650.0,0.0435328483581543
818,136780175,84160388,2978012,15504,2775147,5744,3462887,159628,5560,16525,1756,212815,245424,39441,65721,1564964,2065561,24764064,37827604,27929527,2704875,5048996,2319247,2729775,12809,5037707,31395224,9155939,7751324,5821487,40548590,473347,2702284,210464,62096,247848,61606,5202,15381,16667,17104,7978,501023,2686343,232148,2408135,263304,63034,0,142234724,0,41401532,875166,803526.0,75439.0,878965.0,0.05045914649963379
819,136993749,83156898,3393517,12704,2801640,6763,3461023,231397,5104,16795,2098,212786,244444,40477,66773,2544894,2063234,24841188,37924252,28007286,2712179,5059609,2323550,2736156,12089,5047562,31439788,9177610,7768935,5809361,40614415,477149,2690205,210005,59748,248444,63020,6777,15488,10879,17904,9381,485094,2652725,234486,2670494,266314,65282,0,142579792,0,41418368,879227,784788.0,81359.0,866147.0,0.0513615608215332
