Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
4293,7515063669.0,3815104565.0,280462324.0,32542580.0,2457819.0,35000399.0,1.5383269786834717
4294,7518595888.0,3862462739.0,284363630.0,32303201.0,2493768.0,34796969.0,1.5296976566314695
4295,7522763952.0,3857936580.0,283240570.0,32427773.0,2479852.0,34907625.0,1.5367319583892822
4296,7526331509.0,3868553959.0,285552125.0,32612038.0,2514642.0,35126680.0,1.536607027053833
4297,7530358620.0,3867498863.0,277886445.0,32544595.0,2500848.0,35045443.0,1.5421638488769531
4298,7534434025.0,3825287357.0,286037113.0,32558205.0,2465509.0,35023714.0,1.5408329963684082
4299,7538603390.0,3881664683.0,285495947.0,32582497.0,2467156.0,35049653.0,1.544652223587036
4300,7542682457.0,3886379210.0,286475642.0,32618264.0,2453240.0,35071504.0,1.541722297668457
4301,7546390820.0,3884564161.0,287740445.0,32613991.0,2510492.0,35124483.0,1.5446817874908447
4302,7550242760.0,3878197396.0,287634877.0,32525063.0,2484735.0,35009798.0,1.5464622974395752
4303,7553637802.0,3898498395.0,287951898.0,32469704.0,2509149.0,34978853.0,1.543891429901123
4304,7556731179.0,3900862483.0,289569010.0,32731239.0,2517510.0,35248749.0,1.5458323955535889
4305,7606677276.0,3930039155.0,293330967.0,32765480.0,2514215.0,35279695.0,1.5488660335540771
4306,7613819874.0,3923602578.0,294571003.0,32823829.0,2530267.0,35354096.0,1.549440860748291
4307,7620773112.0,3934090860.0,294156936.0,32813454.0,2532221.0,35345675.0,1.550105333328247
4308,7627827371.0,3923359530.0,283239084.0,32880409.0,2522149.0,35402558.0,1.556483030319214
4309,7634445776.0,3935038069.0,284132818.0,32937355.0,2541680.0,35479035.0,1.5522050857543943
4310,7641881193.0,3934762280.0,283092568.0,32947303.0,2532830.0,35480133.0,1.556638240814209
4311,7648721860.0,3934744735.0,283123707.0,33160804.0,2526605.0,35687409.0,1.5631020069122314
4312,7655456891.0,3874751999.0,283210344.0,33060951.0,2535211.0,35596162.0,2.140788316726685
4313,7612409373.0,3895097510.0,281847897.0,33021827.0,2533318.0,35555145.0,1.5579767227172852
4314,7619301272.0,3914928297.0,283003771.0,32977272.0,2527155.0,35504427.0,1.558663845062256
4315,7626356190.0,3892481393.0,282469400.0,33072608.0,2554681.0,35627289.0,1.5624353885650637
4316,7633607537.0,3934712159.0,285996213.0,33329627.0,2549371.0,35878998.0,1.5746135711669922
4317,7640174407.0,3922294442.0,284629369.0,33037635.0,2529473.0,35567108.0,1.5633718967437744
4318,7646856047.0,3897069216.0,288060580.0,32850441.0,2523858.0,35374299.0,1.55466890335083
4319,7653236994.0,3926737413.0,286509707.0,32833961.0,2553277.0,35387238.0,1.5553719997406006
4320,7659965556.0,3937337117.0,286224320.0,33184669.0,2539239.0,35723908.0,1.5687403678894043
4321,7706966385.0,3950642557.0,290570451.0,33132972.0,2530328.0,35663300.0,1.5651922225952148
4322,7711326006.0,3941828093.0,287993036.0,33112525.0,2528619.0,35641144.0,1.5657360553741455
4323,7715304201.0,3963795074.0,287568546.0,33249304.0,2555536.0,35804840.0,1.566924810409546
4324,7719083311.0,3967097696.0,290221382.0,33236914.0,2573236.0,35810150.0,1.5672566890716553
4325,7723363821.0,3958520513.0,291012804.0,33363623.0,2511041.0,35874664.0,1.5738534927368164
4326,7727406358.0,3953216215.0,288766256.0,34770602.0,2655755.0,37426357.0,1.613239288330078
