Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3102,3231322411,1674670293,108026898,12489715.0,1615841.0,14105556.0,0.8556795120239258
3103,3234747152,1685018170,109321134,12194426.0,1631465.0,13825891.0,0.8565080165863037
3104,3239135918,1671715144,109835510,14509484.0,1938716.0,16448200.0,0.9758007526397705
3105,3263186439,1718765502,110191755,13664760.0,1710445.0,15375205.0,0.9354989528656006
3106,3267268460,1737569271,110089572,13991358.0,1626399.0,15617757.0,0.9520971775054932
3107,3269029187,1650195052,110631664,13696987.0,1649776.0,15346763.0,0.9399933815002441
3108,3271452260,1697540461,111524784,13869350.0,1746090.0,15615440.0,0.9521057605743408
3109,3274282637,1681831887,111310680,13715236.0,1634151.0,15349387.0,0.945335865020752
3110,3275806125,1717282890,110313808,12974516.0,1557308.0,14531824.0,0.8926422595977783
3111,3278447360,1686593984,111200532,14150110.0,1756770.0,15906880.0,0.9686119556427002
3112,3282709143,1756888418,111822911,14983849.0,1796443.0,16780292.0,1.0337350368499756
3113,3283759889,1719155230,112010917,14308862.0,1767573.0,16076435.0,0.9638190269470215
3114,3284039141,1696494561,112044688,12131012.0,1493282.0,13624294.0,0.8516573905944824
3115,3287335283,1689561437,115382756,13046475.0,1662776.0,14709251.0,0.9080967903137207
3116,3289252420,1744730885,116237964,12608122.0,1573970.0,14182092.0,0.8795616626739502
3117,3290974052,1681330235,116064147,12685148.0,1602596.0,14287744.0,0.8619868755340576
3118,3293457143,1688211930,115910055,12498870.0,1755062.0,14253932.0,0.8653697967529297
3119,3295539641,1716585531,115128661,12683683.0,1751765.0,14435448.0,0.8765332698822021
3120,3298896951,1730887075,115550022,14046839.0,1686702.0,15733541.0,0.9698355197906494
3121,3322891724,1720925401,115512633,13671535.0,1649898.0,15321433.0,0.941706657409668
3122,3325430914,1718054057,114825752,15439963.0,1843928.0,17283891.0,1.0837924480438232
3123,3323853485,1796799902,114797583,13821070.0,1806331.0,15627401.0,0.9154002666473389
3124,3324156898,1719005743,115206689,12946623.0,1744686.0,14691309.0,0.8996009826660156
