Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3987,6204459653.2,3658976321.8,214056681.8,33297241.4,3906972.6,37204214.0,1.4123794555664062
3988,6211273563.0,3615906029.2,211517942.8,34602413.8,4003737.2,38606151.0,1.4581285953521728
3989,6217519379.0,3645306945.4,209094397.4,36434428.2,4321375.4,40755803.6,1.51402907371521
3990,6222760764.0,3662312440.4,208145940.8,34998176.8,4218556.2,39216733.0,1.4567776203155518
3991,6228541034.6,3691932626.4,209545814.0,34261093.8,4093300.2,38354394.0,1.4406798839569093
3992,6235350723.6,3663095668.8,211196661.4,34941121.4,4157227.8,39098349.2,1.462550449371338
3993,6198891747.2,3613900044.2,210744345.4,34835799.4,4135108.8,38970908.2,1.4607919216156007
3994,6203745522.0,3653075488.8,208056912.4,33708251.2,4044032.6,37752283.8,1.4225267887115478
3995,6209785099.2,3643346588.4,208753076.2,33483337.2,3993105.4,37476442.6,1.4165159702301025
3996,6215774670.2,3686705516.8,211157721.8,33403430.2,3964198.6,37367628.8,1.4166168212890624
3997,6221505206.2,3688379162.6,208843016.2,33413916.0,3992702.2,37406618.2,1.4156236171722412
3998,6228529481.8,3661948285.0,209566605.4,34567868.0,4076600.8,38644468.8,1.4616600036621095
3999,6234360918.0,3673809056.4,209817717.2,36594754.8,4386146.2,40980901.0,1.5087088584899901
