Matrix Size,Total Instructions,Total Cycles,L1 Cache Misses,cpu energy,dram energy,total energy,total time
3944,6058822170,3695383810,209828699,32393716.0,3762320.0,36156036.0,1.3589441776275635
3945,6062309648,3604420171,210823774,32812355.0,3871206.0,36683561.0,1.3762714862823486
3946,6068024410,3538503864,208689895,36202422.0,4300282.0,40502704.0,1.4728732109069824
3947,6068390322,3548178825,210577599,36300628.0,4115346.0,40415974.0,1.490365743637085
3948,6072249355,3538417668,212853252,32822609.0,3817922.0,36640531.0,1.368159532546997
3949,6076086334,3522254978,213368554,32172159.0,3624014.0,35796173.0,1.361783742904663
3950,6078714854,3568268132,211004813,32213785.0,3787832.0,36001617.0,1.3499863147735596
3951,6081391635,3538657121,211678011,32456704.0,3809256.0,36265960.0,1.3571038246154785
3952,6085071327,3545840988,212485631,32861366.0,3700003.0,36561369.0,1.379960536956787
3953,6120899321,3676409433,208431446,33448584.0,3835196.0,37283780.0,1.39542555809021
3954,6122675446,3661616988,207347191,38537133.0,4410145.0,42947278.0,1.572221040725708
3955,6119088646,3778992588,208760844,33078773.0,3722524.0,36801297.0,1.382768154144287
3956,6118371837,3648544958,206767839,35454560.0,4052846.0,39507406.0,1.462332010269165
3957,6118195773,3596083394,205111868,36952054.0,4405629.0,41357683.0,1.4979135990142822
3958,6115010261,3600411405,203327285,37433436.0,4569690.0,42003126.0,1.5004589557647705
3959,6115943015,3554034975,202948105,35650361.0,4058644.0,39709005.0,1.4819908142089844
3960,6112730392,3613766369,205265864,33370093.0,3799673.0,37169766.0,1.394118309020996
3961,6068595783,3534196948,198143102,32904212.0,3863576.0,36767788.0,1.3755531311035156
3962,6067857950,3520526197,211270425,33066139.0,3886648.0,36952787.0,1.3883414268493652
3963,6065475360,3462662427,215056146,32844581.0,3896047.0,36740628.0,1.3715028762817383
3964,6063265215,3388805997,200513183,33040748.0,3931692.0,36972440.0,1.3794803619384766
3965,6062856278,3405324271,199166121,32845863.0,3940542.0,36786405.0,1.3735599517822266
3966,6060822895,3401224051,197953311,32586708.0,3928579.0,36515287.0,1.3633136749267578
3967,6062463341,3504834918,196702057,36653105.0,4171132.0,40824237.0,1.5068092346191406
3968,6062085437,3410694776,194274010,37948572.0,4341664.0,42290236.0,1.5371935367584229
3969,6099334466,3513719875,198065774,33215247.0,3877553.0,37092800.0,1.385080337524414
3970,6101865341,3620181942,193188816,33037452.0,3926077.0,36963529.0,1.3731968402862549
3971,6105821460,3580874828,198159441,32574746.0,3769156.0,36343902.0,1.3685996532440186
3972,6108776073,3567008156,202698651,32989906.0,3957266.0,36947172.0,1.3752784729003906
3973,6112485397,3537953565,199343352,33416418.0,3955618.0,37372036.0,1.390197992324829
3974,6116416014,3665703865,197640385,34143406.0,4012319.0,38155725.0,1.4208848476409912
3975,6120658701,3619393408,199686598,32966712.0,3700553.0,36667265.0,1.394670009613037
3976,6122901902,3578001995,199529242,32798256.0,3805044.0,36603300.0,1.3791234493255615
3977,6127008595,3657544335,201060259,34389683.0,4047719.0,38437402.0,1.4305098056793213
3978,6132998088,3531187237,215060459,38710289.0,4596424.0,43306713.0,1.57814359664917
3979,6134149173,3533347643,215927586,35975860.0,4321400.0,40297260.0,1.4530608654022217
3980,6137067290,3619458696,217662041,33109351.0,3803762.0,36913113.0,1.3918871879577637
3981,6140240060,3586622814,220222410,33229285.0,3871572.0,37100857.0,1.3938252925872803
3982,6143928718,3617010985,216143473,33357337.0,3859670.0,37217007.0,1.3988921642303467
3983,6147254752,3491429986,219977133,32901527.0,3764151.0,36665678.0,1.3908040523529053
3984,6149330114,3643088762,219948038,32999122.0,3866507.0,36865629.0,1.3795650005340576
3985,6191407836,3826372464,219903646,33317847.0,4010427.0,37328274.0,1.388866901397705
3986,6198272022,3836436653,221685838,33101111.0,3875723.0,36976834.0,1.3885602951049805
3987,6204709352,3753058278,223214553,33862889.0,3891775.0,37754664.0,1.4159083366394043
3988,6213701114,3668619939,208629143,37318691.0,4138539.0,41457230.0,1.538921594619751
3989,6217143820,3719222423,209347789,38807091.0,4604846.0,43411937.0,1.5679278373718262
3990,6222032917,3708738470,209196233,33871129.0,4119924.0,37991053.0,1.4099457263946533
3991,6228727224,3707267612,208918347,33597509.0,3977223.0,37574732.0,1.4107520580291748
3992,6234069541,3679454512,219582085,33725194.0,4059010.0,37784204.0,1.4043433666229248
3993,6197935502,3663354273,209214763,33798619.0,4034657.0,37833276.0,1.41166353225708
3994,6203827297,3652071837,202025079,33616308.0,3974477.0,37590785.0,1.4083940982818604
3995,6209729984,3700243393,204899908,33673620.0,4025503.0,37699123.0,1.40773344039917
3996,6215475861,3854394693,206733606,33722997.0,3992970.0,37715967.0,1.4129340648651123
3997,6220672414,3809092473,203606843,33659398.0,4084828.0,37744226.0,1.4035837650299072
3998,6229114480,3717118561,205077296,35768341.0,4224476.0,39992817.0,1.4834504127502441
3999,6237123558,3715471073,204041916,38316674.0,4548695.0,42865369.0,1.5566670894622803
