Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy
6358415.2,4010513.8,285507.8,108542.6,420090.2,60717.8,390904.4,3782.8,46.8,3680.8,2897.8,153097.4,27148.8,38040.4,10834.4,75620.8,909360.2,1062097.2,2094070.6,1599178.6,500423.4,706092.8,316377.8,389732.4,10923.6,694807.0,2115093.6,899575.8,1206371.6,668762.4,3014369.6,285659.8,438061.6,151344.0,59541.8,18260.8,10842.6,45544.0,107481.4,60836.8,106089.2,59549.0,390182.2,501065.0,257313.8,475985.2,18417.6,11021.6,2.0,1086172.0,2.0,460979.0,33820.6,0.0321044,0.0015382000000000002
6358568.6,4020723.6,285840.2,108300.4,415459.0,61341.6,390750.8,2788.8,35.4,3965.0,2788.8,151600.0,27736.8,38972.0,10743.8,52681.8,891250.6,1058480.6,2228915.4,1598970.4,500484.2,706180.6,316224.8,389816.0,11071.0,694794.2,2115245.0,899638.6,1206449.4,668737.0,3014981.8,284691.4,441280.4,151966.4,61049.6,18981.2,11273.6,46101.0,107311.2,60779.0,107968.4,59620.0,388481.0,493727.0,258133.0,476382.4,21322.4,11301.0,2.0,1086357.0,2.0,460980.0,33887.0,0.023584,0.0012084
6359163.8,4013890.8,284793.2,108397.8,422533.6,60245.0,391981.4,3736.2,37.4,3702.4,2990.4,149241.0,28043.4,38293.2,10803.0,73303.6,908195.2,1060703.4,2106785.6,1599268.2,500638.0,706115.6,316365.8,389811.0,10999.0,694952.2,2115573.8,899738.8,1206685.0,723853.2,3014991.6,282223.8,435920.8,146092.0,58403.6,19144.8,10979.8,46376.6,107277.4,60463.0,105945.4,59918.8,388188.8,500488.6,256571.2,473486.4,19347.2,11337.8,2.0,1086496.0,2.0,460963.0,33971.2,0.034704399999999996,0.0013182
6360622.2,4019037.8,285062.8,107626.8,416758.4,60242.8,391205.2,2907.6,53.6,3967.6,2767.4,154082.0,27023.4,39024.2,10815.2,62429.8,900948.8,1060735.8,2118004.2,1601525.6,500673.8,706402.0,316313.8,389970.0,11077.4,695028.8,2115980.4,899960.6,1206881.4,677562.0,3016031.4,287914.8,439572.0,147171.6,59637.2,19998.8,11428.8,46129.8,106129.0,60664.0,107117.2,60156.4,392276.0,504181.8,261993.4,483903.8,22210.0,11465.4,2.0,1086961.0,2.0,461259.0,33889.2,0.0278808,0.001294
6361029.0,4013171.8,284866.8,109070.2,421512.4,61003.6,391598.2,2306.4,26.8,3627.0,2834.4,150440.8,27893.2,38186.6,10816.2,74701.2,903269.8,1060749.4,2174521.2,1599867.2,500806.4,706241.0,316387.2,389869.0,11215.4,695105.4,2116026.2,899889.0,1206904.2,668483.6,3015537.4,282717.0,435743.8,148573.4,58877.4,19581.6,11113.8,46685.4,108281.2,60605.0,106443.4,59508.2,387617.8,509005.8,254922.0,477835.0,19876.0,11176.6,2.0,1086836.0,2.0,460982.0,41179.0,0.017919800000000003,0.0010009999999999997
6361674.8,4034118.4,284796.6,107246.4,418305.4,60175.6,390586.4,5106.4,56.0,3761.4,2909.2,150015.8,28053.8,38440.8,10950.0,52444.6,912206.0,1061409.4,2096333.6,1599817.8,500850.8,706408.8,316285.8,389987.0,10998.4,695197.6,2116287.6,900069.8,1207071.4,675023.6,3016361.6,281578.0,437373.4,149650.8,60527.8,19608.4,11461.2,45642.2,106186.0,60716.2,107169.0,59930.6,385631.2,505269.4,253864.0,475239.8,22118.4,11375.0,2.0,1087132.0,2.0,461274.0,33975.2,0.028759599999999996,0.0009155999999999999
6363599.0,4282420.2,284777.6,107445.8,421627.8,60208.8,391865.2,3629.2,35.2,3619.4,2759.2,150821.4,27793.6,38577.6,10624.0,79884.4,919563.6,1057315.4,2102383.4,1599631.0,500902.0,706403.0,316462.8,390002.0,11082.2,695243.2,2116549.2,900219.0,1207239.4,662102.2,3016707.8,285645.6,431771.2,151673.4,59210.8,18873.6,11004.0,46024.0,106533.8,60833.6,106199.6,59499.0,388097.8,507251.4,257622.4,481062.4,19268.4,11373.2,2.0,1087301.0,2.0,461315.0,33841.6,0.0134034,0.0008666
6363456.8,4023363.2,284987.2,107813.6,414839.6,60463.4,391057.6,4834.6,44.6,3859.4,2805.4,150770.8,28145.2,38005.8,11014.6,56604.8,912263.2,1061953.0,2107142.8,1599227.4,500866.6,706412.4,316329.6,389966.4,10981.4,695059.6,2116307.8,900028.4,1207081.4,667951.8,3016224.0,283561.2,432637.2,147629.4,60052.4,20181.6,11319.4,45870.8,106877.2,60297.2,107003.2,59705.6,387473.6,503856.2,256615.4,497114.0,21537.6,11331.6,2.0,1087176.0,2.0,461094.0,34009.8,0.0065916,0.0006592
6364347.8,4024455.0,284924.2,108032.4,420902.2,59967.0,391500.6,5096.2,38.0,3658.0,2812.0,154330.6,27117.4,38076.4,10794.2,80333.8,898569.4,1059316.2,2093247.2,1599810.8,500969.0,706518.6,316544.0,389986.4,11071.2,695194.4,2116696.4,900222.0,1207350.2,651075.0,3017083.2,282683.8,422496.2,148210.6,59697.6,18705.2,10931.6,46501.2,108376.6,60725.4,107481.0,59938.8,389171.8,509852.2,253275.6,476714.4,19623.2,11375.2,2.0,1087345.0,2.0,461194.0,34069.0,0.022900200000000002,0.0008422000000000001
6363354.4,4024379.6,285067.2,107733.0,415159.6,60362.6,391419.0,6940.6,44.8,3892.0,2952.0,151918.4,27262.0,38963.8,10801.0,54315.4,905191.4,1058682.2,2081949.6,1599997.4,501022.0,706553.4,316419.6,389993.2,11058.2,695201.2,2116875.8,900281.8,1207377.6,663280.6,3017484.6,284971.4,428927.6,152384.4,61664.2,18882.4,11320.0,45951.4,107540.4,61182.4,107056.8,59248.2,388428.4,504622.4,258146.6,478126.2,20876.0,11489.0,2.0,1087516.0,2.0,461305.0,33798.0,0.026977400000000002,0.0008666
6364302.4,4043304.2,285200.4,107421.4,421405.2,59751.0,392516.2,3325.4,51.4,3660.6,2814.8,153119.0,27482.2,38383.0,10720.0,75466.0,893479.8,1058790.8,2087720.0,1600624.6,501017.6,706477.0,316576.0,389968.4,10877.6,695332.2,2116740.8,900340.0,1207420.2,660712.0,3017314.6,285982.0,437697.6,152269.2,59657.0,18584.8,11022.0,46733.4,107308.0,60381.0,107171.2,60181.6,391474.8,509007.8,258443.4,476406.4,18657.6,11192.4,2.0,1087524.0,2.0,461309.0,33810.2,0.0195312,0.0008666
6365518.0,4000204.2,285107.4,107849.4,415830.4,60727.6,390385.0,2471.2,28.0,3770.2,2925.2,151965.4,27539.6,38650.4,10803.2,55073.0,903540.4,1058829.8,2139913.2,1598548.4,501186.6,706815.4,316563.4,390136.2,11241.6,695514.0,2117628.8,900629.6,1207791.2,656300.4,3018354.6,284021.0,437185.2,152917.6,60666.8,19977.2,11281.0,45816.8,107114.8,60383.2,106797.6,59790.2,390624.4,506275.4,258274.0,474566.6,20932.0,11331.0,2.0,1087965.0,2.0,461702.0,33901.0,0.0277344,0.0007691999999999999
6365994.0,4044622.2,285065.4,107659.8,424701.8,59882.8,391140.4,6933.8,54.0,4095.6,2792.4,148255.2,27938.4,38684.2,10803.0,73278.4,903203.8,1061475.2,2091970.4,1602081.2,501142.0,706781.2,316743.0,390049.4,11013.0,695582.0,2117303.4,900570.2,1207777.2,671981.8,3018019.4,282581.8,437486.6,148307.2,59313.8,19150.0,10938.2,45955.8,106505.0,60741.0,106576.0,60399.0,389928.6,487774.4,256934.4,494603.0,19642.0,11504.0,2.0,1087859.0,2.0,461544.0,34119.0,0.0032226000000000004,0.000659
6370944.2,4014255.8,284854.6,108199.2,415276.4,60656.4,391310.0,15275.2,30.4,3594.8,2610.8,155055.6,26928.4,39511.2,10863.0,55607.4,895678.4,1061466.8,2090126.2,1602863.2,501318.8,707066.8,316720.2,390219.0,11202.4,695760.8,2118162.6,900903.0,1208178.2,699194.8,3019248.2,287475.8,436674.4,147810.2,60537.4,20077.6,11274.8,46698.4,107910.8,60893.2,106969.0,59877.8,385895.6,480725.2,254448.2,479477.4,21904.8,11082.8,2.0,1088305.0,2.0,461945.0,33855.6,0.0369628,0.0007934
6369621.6,4037186.6,285153.8,106377.2,423458.2,60335.4,392328.0,8088.2,53.0,3870.8,2751.8,150251.2,28051.2,37884.8,10734.8,84239.8,908927.8,1059763.2,2087498.2,1602913.6,501391.4,707031.2,316908.0,390188.0,11118.4,695957.0,2118591.6,901032.6,1208365.2,688036.0,3019885.2,284211.0,436657.8,149719.4,59079.4,19063.6,11152.8,46465.4,107225.4,60809.8,107825.8,60230.8,390398.0,484556.8,258525.8,493404.2,19464.8,11253.2,2.0,1088460.0,2.0,462048.0,33924.8,0.0095216,0.0006104000000000001
6368794.2,4050949.6,285249.0,107866.6,418190.2,60322.6,392592.8,3842.4,238.4,3659.0,2835.2,150608.6,27969.6,39565.8,10813.6,56003.0,887722.4,1060800.6,2110966.4,1601523.2,501349.0,707113.8,316776.2,390212.0,11165.8,695824.8,2118287.6,900969.6,1208280.4,663572.4,3019435.6,283958.2,437899.0,150183.6,59537.2,20416.0,11343.0,46127.0,107181.0,60686.0,106377.0,60346.8,388290.8,481740.0,254438.2,492666.8,21388.8,11248.2,2.0,1088468.0,2.0,462052.0,34038.0,0.021398800000000003,0.0007812
6370734.8,4020720.0,285269.0,108383.6,422110.6,60178.2,391665.4,5055.8,40.8,3991.6,2917.6,151425.4,27586.6,37808.6,10673.2,76574.0,911517.6,1065386.0,2084527.2,1597255.4,501442.6,707220.4,317003.0,390232.0,11200.2,695988.0,2118877.4,901175.0,1208518.8,663810.2,3019240.0,285872.2,432720.4,151005.8,58681.8,19467.2,10967.4,46069.6,106801.8,60338.8,105916.6,59693.0,390077.6,484621.8,257250.8,481345.0,19076.8,11264.6,2.0,1088637.0,2.0,462165.0,33851.6,0.0119384,0.0004517999999999999
6370159.8,4037770.4,285422.6,107541.4,415456.0,59849.4,392812.6,4391.4,59.8,3667.4,2902.4,150801.0,27759.6,38443.6,10833.2,53264.6,897934.2,1055603.0,2095484.8,1601877.8,501480.4,707339.2,316925.8,390279.2,11147.6,696049.0,2118957.8,901222.0,1208622.8,657784.4,3020370.8,284448.6,437966.6,147826.8,61372.0,19641.6,11390.0,45864.6,108242.6,61303.2,106400.4,60907.6,390329.2,480343.4,255598.2,495446.0,21236.8,11269.2,2.0,1088792.0,2.0,462276.0,33937.8,0.0305908,0.0005369999999999999
6372068.2,4033615.6,285133.6,107963.4,422085.8,61301.8,391703.6,14256.2,50.0,3963.8,2648.2,154581.2,27089.8,38388.2,10581.2,79867.4,906732.8,1061793.2,2091324.6,1601175.6,501542.6,707371.4,317133.0,390296.6,11168.8,696234.0,2119337.6,901387.8,1208834.8,665018.4,3020461.8,283438.0,425006.2,149232.4,59941.2,18413.2,10980.6,46437.2,107375.6,60827.6,106763.6,59880.4,389170.4,485335.4,254791.6,479873.8,19523.2,11545.4,2.0,1088953.0,2.0,462396.0,33811.4,0.0331298,0.0005248
6372343.4,4022281.4,285479.2,108367.4,417587.8,60120.0,391371.6,7843.2,56.6,3709.4,2819.2,155628.2,27128.2,39152.6,10886.8,53496.6,912150.4,1063215.8,2080127.6,1602353.8,501624.6,707380.6,316968.8,390287.6,11154.0,696107.6,2119484.8,901355.4,1208772.6,659698.6,3020918.6,285464.4,429978.4,153123.0,60672.2,18979.2,11394.4,45952.0,107247.8,60717.8,107222.4,60058.4,388659.4,479894.8,258872.4,491570.6,20870.4,11222.2,2.0,1089116.0,2.0,462383.0,33920.2,0.0332518,0.0005128000000000001
6372283.4,4033026.8,285305.8,106827.2,422713.6,60328.8,391648.8,10209.6,32.6,3644.8,2883.8,152796.0,27666.8,38000.6,11013.6,75754.2,899079.4,1060330.2,2094929.6,1602300.8,501681.8,707396.0,317127.4,390281.0,11161.8,696219.6,2119522.4,901444.8,1208912.4,666049.4,3020711.6,287452.8,438676.0,153990.4,59087.0,18657.6,10855.6,46893.8,107646.2,60616.4,106595.0,60362.8,390595.8,483119.6,259699.6,480898.0,18566.4,11223.2,2.0,1089132.0,2.0,462391.0,33895.8,0.012024,0.0005128
6371486.4,4014785.4,285170.2,107270.0,419152.8,60293.4,391628.0,5977.0,49.2,3400.2,2915.0,152365.4,27440.8,38937.8,10869.0,53776.8,902753.4,1056788.6,2084890.2,1602437.4,501654.0,707313.0,316902.8,390276.8,11252.0,695963.0,2119110.8,901261.0,1208739.2,659204.6,3020633.8,283778.2,439113.0,153628.8,61335.0,19451.2,11255.0,45689.8,106627.0,60634.8,106177.8,59536.4,390456.6,489854.6,258826.2,482601.0,20535.6,11355.6,2.0,1089024.0,2.0,462107.0,33827.0,0.017224200000000002,0.0004272000000000001
6372775.0,4051132.6,285400.2,107702.2,424024.0,59630.6,391556.4,3824.0,29.2,3655.6,2737.6,149344.0,27954.4,37912.8,10685.4,73803.6,901881.0,1062837.8,2108574.2,1603984.4,501730.4,707413.0,317116.8,390355.2,11217.8,696178.0,2119935.4,901573.8,1209078.0,675240.0,3021366.2,283606.0,438723.8,148779.4,59222.2,19068.8,11297.2,46200.8,106241.6,60523.0,107318.8,60084.0,387999.0,500596.4,255128.4,495316.8,19434.4,11340.4,2.0,1089464.0,2.0,462379.0,33915.8,0.021411200000000002,0.000537
6373784.8,4028949.4,285275.2,108881.4,417623.8,60566.6,391701.0,2837.4,30.8,3303.2,2942.0,155453.0,26989.4,38866.2,10909.8,58306.2,906076.2,1060285.0,2158008.0,1603900.0,501794.4,707547.0,316999.8,390425.0,11232.4,696180.2,2119993.0,901601.6,1209141.2,652225.4,3021512.2,288916.4,438917.2,149212.4,60490.6,20161.2,11077.8,46354.2,106838.2,60610.6,106648.0,59438.2,395294.4,495568.0,261731.0,478445.4,21066.8,11270.8,2.0,1089633.0,2.0,462383.0,33945.8,0.0340088,0.0005128000000000001
6373210.0,4038928.2,285429.6,107262.2,424335.6,60366.6,392755.8,3662.6,53.4,3767.8,2782.6,150159.4,28108.8,37768.0,11020.8,73464.6,888529.0,1061725.6,2094663.0,1603225.6,501854.0,707377.2,317080.8,390314.4,11163.0,696091.6,2119931.0,901505.4,1209090.2,670550.2,3021565.2,283324.2,438809.4,148644.6,58882.8,19595.2,11202.6,46614.4,106726.0,60926.8,105574.6,59408.0,389363.0,500560.2,255004.4,494698.4,19473.6,11545.0,2.0,1089516.0,2.0,462110.0,34069.6,0.0026978,0.0007202
6371772.2,4033018.2,286294.0,108398.6,418728.2,60462.6,392515.6,2674.6,30.2,3376.8,2960.6,149838.6,28057.6,38969.4,11060.6,56460.6,905419.4,1064042.8,2106120.0,1602325.0,501789.6,707335.8,316898.6,390309.8,11260.0,695979.6,2119792.4,901360.0,1208943.2,671642.6,3021330.0,283135.4,438771.8,149889.4,60577.0,19821.6,11345.4,49410.4,106904.2,60636.8,106076.2,59545.6,387790.4,494837.8,253410.0,487601.2,21134.4,11307.4,2.0,1089476.0,2.0,462090.0,33940.8,0.045056,0.0006102
6372179.6,4071962.0,285517.2,108457.0,424301.6,61283.6,392216.4,4030.6,65.8,3696.4,2950.4,151864.8,27741.4,38390.2,10633.6,74062.2,901079.2,1061593.0,2088415.8,1603495.4,501878.6,707343.6,317069.2,390329.2,11196.2,696231.6,2120095.2,901518.6,1209153.8,660541.0,3021573.8,286273.2,436095.4,151433.4,58839.4,19109.6,11215.2,46008.8,107201.4,60754.0,106056.4,59882.6,391420.2,500925.6,258173.4,480225.0,19054.4,11176.8,2.0,1089645.0,2.0,462131.0,33901.2,0.0022459999999999993,0.0007078000000000001
6375135.2,4253063.2,285593.8,107527.4,418304.4,60623.6,392181.8,2726.8,31.4,3355.6,2897.2,150697.2,27615.0,39575.8,10879.2,53155.6,898715.4,1058919.6,2104449.4,1602686.8,502015.6,707682.6,317067.4,390492.6,11135.2,696440.6,2120665.6,901828.0,1209501.2,671548.4,3022623.2,284699.2,433910.4,148114.0,59847.4,20204.8,11562.8,46295.2,106928.2,60737.2,105386.0,60310.2,388454.0,497984.6,256148.4,495285.0,21112.8,11486.2,2.0,1090112.0,2.0,462494.0,33988.0,0.024694800000000003,0.0006346
6375713.4,4049376.2,285535.2,107667.0,423182.0,60218.6,394557.8,4190.2,34.2,3634.6,2952.2,155160.4,26950.6,38506.8,10800.0,80327.2,905704.0,1063132.6,2080105.4,1604912.2,502104.2,707786.2,317285.6,390517.8,11207.0,696655.8,2121112.2,902018.4,1209751.0,654892.4,3022993.0,283379.2,425888.2,147676.6,59874.0,18639.2,10946.2,45686.0,106416.4,60261.0,105895.2,59729.6,389720.8,501708.0,257139.0,480575.0,19337.6,11426.2,2.0,1090289.0,2.0,462598.0,33857.2,0.025622600000000002,0.0006834
6374484.0,4037480.8,285621.8,105106.2,415912.4,60465.8,391350.8,3340.4,38.0,3346.4,2920.0,152481.6,27465.4,39049.0,10761.6,53173.0,909843.6,1062504.4,2091090.6,1603466.4,502082.0,707655.0,317099.8,390428.6,11099.6,696419.6,2120882.6,901833.6,1209541.4,672544.4,3022768.4,286061.0,430247.8,153647.2,61834.8,19058.4,11479.8,45943.8,106198.0,60673.8,105176.4,59919.8,391237.2,495363.8,259117.6,492781.6,20549.6,11299.8,2.0,1090164.0,2.0,462417.0,33914.0,0.0091796,0.0006836
6374881.2,4293201.2,285678.4,105694.4,421643.4,60014.4,391351.8,2593.6,39.8,3696.2,2806.8,154082.2,27911.2,38084.4,10765.4,74376.2,915220.6,1059256.2,2077707.6,1604421.4,502113.0,707575.4,317234.2,390401.4,11153.4,696509.8,2120955.6,901874.8,1209603.0,664247.6,3023077.6,288013.6,439262.8,153234.0,59370.6,18695.6,11094.4,45593.4,107289.8,60574.0,105808.2,59597.8,391635.4,500469.4,260108.6,477346.4,18530.0,11103.4,2.0,1090156.0,2.0,462413.0,33959.8,0.023193200000000004,0.000464
6376047.2,4064376.4,285641.4,105131.6,416186.2,60261.2,391272.4,3837.4,57.4,3362.2,2814.8,152362.4,27684.8,38971.0,10720.4,55166.6,908039.6,1063371.8,2087162.0,1603863.4,502192.2,707806.0,317193.4,390502.2,11241.8,696603.8,2121216.4,902025.8,1209802.4,665535.0,3023275.8,285442.0,440204.0,153659.6,60893.4,19416.4,11087.4,45800.2,107811.2,61258.0,106214.4,59974.2,392401.2,496186.0,259557.8,484221.6,20498.8,11380.4,2.0,1090360.0,2.0,462549.0,33909.2,0.023742600000000003,0.0005859999999999999
6375120.0,4083681.2,286277.0,106512.0,422029.6,60791.2,390854.2,2628.0,27.4,3582.2,2804.2,148802.6,28387.8,37845.0,10970.0,73746.4,915292.4,1064204.4,2100430.6,1605100.2,502176.6,707861.0,317406.0,390437.2,11209.0,696711.8,2121493.6,902094.2,1209902.2,672067.6,3023203.2,283547.2,438072.8,148809.0,59288.2,19108.8,11050.6,45939.2,106419.0,60459.0,106233.8,60020.2,390171.6,501287.2,256469.8,494328.2,19637.2,11460.4,2.0,1090480.0,2.0,462637.0,33809.4,0.0340454,0.0005738
6377158.8,4036657.6,285774.8,105768.8,417729.2,60597.8,392204.6,3950.8,83.0,3403.8,2835.6,155784.0,27185.8,39190.6,10774.6,56361.6,904145.6,1060928.8,2089867.6,1605684.2,502230.0,707993.0,317321.0,390592.8,11272.8,696726.0,2121745.0,902183.8,1210014.0,657332.2,3023980.4,286198.6,439463.6,148595.4,61049.4,20793.6,11315.4,46291.0,107463.4,60686.0,105634.6,59788.6,388363.0,495872.6,255503.2,479726.6,21338.8,11403.4,2.0,1090649.0,2.0,462761.0,33874.6,0.0205566,0.000476
6378800.6,4062035.8,285853.6,106085.0,424953.6,60522.8,392479.2,2744.0,29.0,3615.2,2930.8,150097.2,28537.0,37712.6,10746.6,73244.2,912200.6,1062282.8,2095122.8,1605188.6,502430.6,708125.6,317574.8,390606.6,11237.0,697016.4,2122462.6,902556.6,1210463.6,683442.4,3024665.6,284940.4,439560.4,147942.0,58785.2,20294.0,11318.0,46107.8,107069.4,61173.0,106411.0,59611.2,389236.2,503070.6,255452.2,492457.8,19627.2,11300.6,2.0,1091100.0,2.0,463156.0,34049.6,0.006933600000000001,0.0004638
6379597.8,4027272.6,286030.8,106355.4,420098.2,60602.4,392973.2,3006.6,29.4,3369.6,2732.0,150664.2,28237.8,39134.8,10976.4,51575.6,901995.6,1064808.0,2091560.0,1604636.8,502437.0,708218.2,317445.8,390641.8,11162.2,696938.6,2122381.0,902540.0,1210456.8,673630.0,3025049.4,283634.6,440761.6,150101.6,59756.8,20219.2,11462.4,46062.2,106739.2,60385.0,106159.0,59899.0,390939.4,496407.0,255879.2,488454.8,21097.2,11358.6,2.0,1091108.0,2.0,463160.0,33924.0,0.009289599999999999,0.0005981999999999999
6379397.0,4060930.4,285892.6,105523.8,426267.2,60242.4,392493.4,11783.4,49.2,3623.2,2801.8,151927.4,27719.4,38025.4,10724.2,74559.6,902410.2,1064126.8,2088067.6,1606157.8,502424.2,708161.0,317616.4,390536.6,11170.0,697061.4,2122381.0,902495.8,1210436.0,712752.6,3024542.8,286115.4,433648.4,151393.8,59048.8,19552.8,11125.0,45643.8,106840.6,60717.2,106012.6,59552.6,390674.4,499615.2,257818.0,480901.2,19129.2,11499.8,2.0,1090989.0,2.0,462985.0,34043.6,0.0062012,0.0004884
6380136.2,4023775.2,285880.2,108921.2,418888.8,60482.2,392468.8,6439.6,35.4,3355.6,2676.0,150727.6,27686.8,38956.0,11093.8,56519.4,902070.6,1062013.6,2095180.0,1603946.0,502506.2,708317.6,317537.2,390698.0,11243.4,697076.0,2122703.4,902590.6,1210614.8,668779.0,3025279.8,284373.8,437664.0,148566.8,61118.4,19234.0,11511.2,46523.0,106693.0,60755.6,105520.8,59945.6,388796.4,497078.0,256423.8,492808.0,20838.8,11311.2,2.0,1091171.0,2.0,463115.0,33956.8,0.0113038,0.0005248
6379950.2,4045849.8,286180.4,107147.0,424600.4,60026.4,392575.4,5956.0,65.8,3620.4,2738.4,155559.0,27106.6,38701.6,10684.2,82962.0,899123.0,1063044.0,2079669.0,1606128.6,502596.8,708343.0,317743.4,390657.4,11163.6,697313.8,2123051.4,902772.8,1210858.8,666573.0,3025313.8,284107.4,423531.8,146582.6,59706.6,19536.4,11304.4,46431.0,106659.0,60674.2,104794.8,60140.2,389149.6,500966.6,256161.2,477256.6,19107.6,11325.4,2.0,1091321.0,2.0,463224.0,33836.8,0.0121706,0.0004882
6381119.8,4021940.6,286130.2,107451.6,416726.2,60757.2,392223.4,2791.0,234.2,3354.8,2839.0,156154.6,27147.8,39672.4,10979.0,55365.8,902844.6,1063669.6,2090221.2,1604963.0,502653.4,708284.6,317549.2,390609.6,11215.4,697180.4,2123125.4,902707.0,1210723.6,666915.8,3025507.4,287855.2,431359.0,154420.6,60791.8,19594.8,11209.2,45764.0,106695.6,61208.4,106294.6,59752.6,392471.8,495982.8,258136.4,489614.6,20256.0,11174.4,2.0,1091484.0,2.0,463211.0,33834.2,0.028967200000000005,0.00043959999999999995
6381572.6,4031524.0,286083.0,108241.8,423927.0,61238.6,392193.2,4216.6,74.0,3679.8,2661.8,153837.0,27354.0,38800.8,10831.2,77318.6,899639.8,1065778.2,2081554.2,1606288.6,502716.0,708424.6,317769.4,390638.4,11223.6,697258.0,2123565.4,902973.6,1210981.6,673780.6,3026577.0,288413.6,440147.8,155386.4,59774.4,18476.0,11034.0,46789.8,108094.2,60343.2,105274.6,59959.8,391534.6,503319.8,259701.2,474687.6,18759.2,11280.4,2.0,1091780.0,2.0,463503.0,33923.2,0.0352294,0.0005250000000000001
6383107.2,4051759.0,285928.6,107774.0,416866.8,60628.8,391829.6,3983.2,136.4,3445.8,2898.0,154047.2,27686.4,39309.0,10941.6,55817.8,899460.6,1064286.0,2092213.6,1605769.2,502760.8,708485.2,317615.0,390798.6,11286.4,697263.6,2123650.4,903007.0,1211050.4,659881.4,3026869.0,288511.4,441314.2,153620.8,61817.4,18894.8,11400.4,46743.4,106706.2,60896.2,105084.8,60451.4,391672.0,497020.0,257986.4,480968.6,20189.6,11023.0,2.0,1091949.0,2.0,463496.0,34053.8,0.014807200000000001,0.0006104
6384154.6,4052297.8,286283.4,107944.4,425888.8,59841.2,392644.8,4262.0,60.4,3644.6,2868.8,150215.0,28066.6,38027.2,10836.4,74497.6,902098.8,1065162.0,2096899.2,1606903.6,502848.0,708426.8,317748.6,390641.6,11191.4,697391.0,2123904.8,903162.2,1211251.0,691130.4,3026968.0,286210.2,439131.6,148647.4,59927.0,19228.8,11603.8,45745.6,106671.2,61728.0,105291.8,60666.6,387385.8,504014.8,256017.4,493152.6,19087.2,11199.2,2.0,1092112.0,2.0,463491.0,34027.0,0.0178468,0.0005614000000000001
6384397.8,4046195.6,285709.2,107003.4,416247.8,60277.4,392474.8,3732.4,64.6,3367.6,2812.2,155887.8,27207.6,39132.8,11053.6,61360.6,897662.6,1063730.2,2093612.8,1607724.4,502908.8,708527.6,317621.6,390868.6,11140.2,697348.4,2124005.0,903166.8,1211445.4,686002.2,3027292.6,291095.2,440299.6,149337.8,60746.0,20332.8,11168.6,46195.0,108512.4,60870.0,105296.4,60207.6,393792.6,497767.6,263417.0,477087.4,21066.4,11350.6,2.0,1092281.0,2.0,463495.0,33801.6,0.0267576,0.0018432000000000001
6382598.6,4045453.2,286064.0,107366.6,426946.2,60758.4,393589.0,2932.2,38.6,3571.2,2803.8,150666.0,28178.0,37905.2,10906.2,72018.2,906220.8,1061238.4,2092836.2,1605952.8,502862.2,708371.2,317681.0,390550.4,11098.4,697268.2,2123770.2,903024.0,1211134.0,686330.0,3026848.2,284242.0,437828.6,150032.6,59400.6,19242.0,11329.2,45881.2,106890.0,60994.2,105699.2,60272.6,389525.6,502082.2,257862.4,494040.4,20522.8,11292.2,2.0,1092156.0,2.0,463218.0,34009.4,0.003357,0.0010988
6383358.0,4054946.0,286235.2,108148.2,419172.4,60251.6,392661.6,5234.4,60.0,3381.4,2737.6,151205.4,28225.4,38437.6,11047.2,51469.4,899320.0,1064350.6,2101692.4,1604312.8,502882.4,708403.8,317535.6,390754.4,11189.0,697233.4,2123852.6,902989.0,1211249.6,701213.6,3026765.6,284746.0,445918.2,148979.6,60535.8,19943.6,11043.4,46315.8,107643.6,61138.8,106141.8,60365.8,387886.6,497685.2,256043.0,486185.0,20621.2,11093.4,2.0,1092148.0,2.0,463214.0,33973.8,0.0232788,0.0007934
6384498.8,4040337.2,286105.0,107363.2,424415.2,59776.6,392179.0,3208.4,32.4,3610.2,2782.4,154001.2,27868.6,38163.6,10676.2,74844.8,903933.4,1065190.6,2165333.0,1604978.4,503023.0,708500.4,317762.0,390720.4,11305.8,697437.8,2124458.4,903362.8,1211505.8,682344.0,3027692.6,287141.8,436151.6,152776.6,61258.4,18984.8,11239.8,45441.4,106342.4,60662.4,106202.6,60193.4,390341.4,496773.0,259415.8,479194.4,19509.2,11313.2,2.0,1092621.0,2.0,463551.0,33881.8,0.0314452,0.0010132000000000001
