Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy
1334709.2,1210508.4,29499.2,65005.6,78268.4,28967.0,94530.0,134.6,0.6,1657.8,1504.4,21195.8,2635.4,9769.4,959.8,1746.0,388732.2,229867.0,815650.2,260161.8,48120.6,202811.6,32184.6,170612.8,6928.0,195770.4,390693.4,191789.0,250950.8,83341.0,582395.8,88930.2,78742.6,21319.4,10061.6,1119.2,885.0,35672.2,64494.4,29182.8,65156.0,28802.0,154529.0,106185.4,86170.4,106539.6,1087.2,896.6,0.0,2880.0,0.0,2880.0,8120.2,0.025598199999999998,0.0001222
1335414.8,1216122.2,29537.6,65418.0,78886.6,28817.8,94278.2,141.0,0.6,1565.0,1453.2,21153.4,2577.4,9775.2,898.2,1707.4,389250.0,230475.8,815077.6,260022.0,48118.8,202830.4,32195.0,170573.2,6995.0,195802.2,390769.4,191770.4,250942.8,83646.4,582416.6,88582.2,78754.0,21295.6,10232.0,1097.6,882.0,35507.2,65392.0,29075.0,65260.8,28805.4,153458.2,107364.4,87023.4,105977.4,1108.4,904.8,0.0,2910.0,0.0,2910.0,8076.8,0.00023180000000000002,0.0001098
1335488.4,1212434.8,29457.0,64736.8,78099.6,29018.6,94725.0,171.2,0.8,1622.2,1466.6,21194.0,2582.6,9978.2,964.6,1936.2,389666.8,230025.4,818025.2,260106.4,48125.4,202848.8,32223.4,170632.4,6913.2,195772.8,390789.2,191753.4,250969.0,82961.2,582475.4,88664.6,77813.4,21181.2,10096.8,1159.6,915.2,35854.0,64990.2,29350.2,65278.4,29237.6,153946.2,107409.4,86461.8,106033.2,1086.4,907.6,0.0,2940.0,0.0,2940.0,8073.2,0.0008424000000000001,0.000122
1336313.6,1207503.2,29562.4,64967.2,78643.2,29192.6,94534.6,139.8,0.4,1625.2,1462.8,21213.2,2607.4,9865.8,929.6,1742.2,407129.2,230731.8,812987.6,260107.2,48113.2,202949.2,32296.4,170616.2,6974.0,195929.8,390960.6,191825.2,251071.4,83778.6,582600.0,89352.4,79028.4,21283.6,10071.0,1108.8,894.6,36365.4,64289.8,29103.4,65429.2,28980.6,154444.8,106434.8,86256.6,106498.4,1098.4,895.0,0.0,2970.0,0.0,2970.0,8113.4,0.0003784,6.1e-05
1336149.8,1207727.6,29389.2,64857.2,78206.6,28812.0,94364.0,126.8,0.0,1653.0,1565.8,21141.4,2608.2,9773.8,931.6,1818.0,391499.2,230159.0,827634.0,260310.6,48120.8,202907.4,32282.4,170638.6,6929.0,195842.2,390987.2,191749.2,251076.0,84089.0,582685.8,89274.0,78875.4,21258.0,10101.4,1171.2,880.2,35991.2,64741.2,28867.2,65399.0,28879.2,154388.2,106857.0,86054.4,106455.2,1152.8,894.6,0.0,3000.0,0.0,3000.0,8087.6,0.0466062,4.88e-05
1334493.4,1206751.2,29441.2,64877.4,78667.0,29184.4,94260.6,243.6,0.6,1615.8,1399.4,21052.8,2573.2,9749.0,937.4,1714.0,387774.2,230663.4,812659.6,260362.0,48152.2,202969.0,32261.2,170681.8,6944.0,195952.4,390955.6,191847.6,251101.8,83667.2,582738.4,89118.8,78473.2,21201.6,10109.4,1131.2,899.6,35536.2,65469.2,29006.6,64872.6,28884.4,153013.4,107369.0,86652.4,107135.4,1102.0,888.2,0.0,3000.0,0.0,3000.0,8096.6,0.001123,0.00011
1335339.4,1216284.6,29509.4,64878.8,78565.0,29126.4,94442.0,174.6,0.2,1688.2,1527.2,21120.0,2561.8,9845.8,948.4,1836.2,388820.0,231277.2,811543.0,260374.0,48137.0,202925.0,32292.2,170625.0,6909.8,195899.6,390999.2,191833.4,251091.4,83588.4,582641.6,88984.0,78987.8,21249.6,10109.0,1108.0,910.4,35820.4,64691.6,28929.0,65275.0,29182.6,154012.0,107032.2,85800.6,106422.4,1096.8,888.8,0.0,3030.0,0.0,3030.0,8099.2,0.0013306,0.000183
1335630.8,1210635.8,29691.0,64780.4,78025.8,28735.8,94194.6,139.2,0.0,1622.8,1518.6,21214.4,2587.6,9836.2,962.6,1855.0,390611.0,230544.6,810186.8,260526.6,48174.2,203021.8,32270.8,170750.8,6922.2,195949.0,391156.2,191894.0,251188.0,83054.0,582917.0,88395.0,78680.8,21265.2,10128.0,1151.6,891.4,36329.2,64371.8,29216.4,65091.0,28809.4,153629.8,107687.2,86002.2,106694.4,1115.2,904.6,0.0,3060.0,0.0,3060.0,8374.2,0.0370848,0.0001588
1335666.2,1215468.4,29678.6,65408.6,78388.6,29174.4,94312.4,128.6,0.0,1610.0,1535.6,21133.4,2596.4,9830.6,904.6,1684.4,388933.4,230588.2,813512.0,260433.6,48143.2,203027.2,32300.6,170727.4,6966.4,196025.0,391174.8,191840.8,251160.0,83601.2,582925.0,88497.6,78865.0,21320.6,10162.6,1142.8,903.8,35958.4,64965.2,29275.4,65818.4,29028.4,153959.8,108205.4,86658.6,107126.2,1152.0,894.0,0.0,3090.0,0.0,3090.0,8503.0,0.0007568,0.0001588
1335498.6,1221739.0,29467.4,64450.4,78283.6,28993.0,94781.8,128.8,0.0,1657.6,1486.8,21061.0,2583.4,9840.2,951.6,1853.0,393633.0,230566.8,837449.4,260490.4,48144.6,203042.8,32310.8,170695.6,6981.6,195996.0,391280.6,191875.0,251191.8,88693.0,583019.6,88634.8,78562.0,21320.8,10100.6,1106.8,908.0,35950.8,64538.6,28995.8,65143.2,28857.0,153338.2,106281.2,86007.8,106702.0,1092.8,887.6,0.0,3120.0,0.0,3120.0,8168.8,0.0003052,6.1e-05
