Total Instructions,Total Cycles,L1 Data Cache Misses,L1 Instruction Cache Misses,L2 Data Cache Misses,L2 Instruction Cache Misses,L1 Cache Misses,L2 Cache Misses,L3 Load Misses,Data TLB Misses,Ins TLB Misses,L1 Load Misses,L1 Store Misses,L2 Load Misses,L2 Store Misses,Cycles Stall Waiting for MemWrites,Cycles With 0 ins issue,Cycles With max ins issue,Cycles With no ins comp,Cycles With max ins comp,Unconditional branch ins,Conditional branch ins,Conditional branch ins taken,Conditional branch ins not taken,Conditional branch ins mispred,Conditional branch ins corr_pred,Load ins,Store Ins,Branch Ins,Cycle stalled on any resoruce,Loas/Store ins comp,L2 data cache access,L3 data cache access,L2 data cache reads,L3 data cache reads,L2 data cache writes,L3 data cache writes,L2 ins cache hits,L2 ins cache accesses,L3 ins cache accesses,L2 ins cache reads,L3 ins cache reads,L2 tot cache access,L3 tot cache access,L2 tot cache reads,L3 tot cache reads,L2 tot cache writes,L3 tot cache writes,FLOPS:sing_prec_vec_ops,FLOPS:dob_prec_vec_ops,Sing precision vec ins,Dob prec vec ins,Ref clock cyc,cpu energy,dram energy
6120764.0,4572580.4,42895.8,100422.4,120251.2,46538.0,143617.4,259.4,7.6,2664.2,3003.6,30386.6,4219.2,14322.8,1505.0,3278.6,875480.2,1203054.6,2539815.2,1331940.4,239717.2,856967.8,228273.6,626485.6,36192.2,821385.8,1728724.4,845616.6,1096866.4,680551.0,2577066.6,135571.2,119820.4,30454.6,14931.2,2026.4,1463.0,53141.8,100291.6,46894.2,99754.6,47868.4,236610.2,166968.8,133634.4,165851.6,2063.6,1456.0,12337.0,182066.0,12337.0,168388.0,28913.4,0.0487668,0.0006714
6733263.4,4977860.0,42731.0,100144.6,121419.4,46807.2,143303.4,284.6,1.0,2686.8,2851.4,30544.2,4262.4,14401.8,1487.6,3013.6,913107.8,1346798.0,2763801.2,1466798.6,255626.0,935743.4,255047.0,678914.0,40679.2,895900.2,1896836.4,918399.0,1192365.2,770224.2,2818475.2,135293.6,119975.8,30569.6,14843.0,2027.6,1506.6,53825.8,100260.6,46697.2,100281.8,47872.8,235445.4,167886.0,133103.4,165370.6,2098.0,1474.2,14298.0,218935.0,14298.0,202493.0,31738.4,0.054248000000000005,0.0006714
6652296.2,4932172.8,42903.0,101049.4,121080.4,46474.2,143522.4,264.0,0.4,2638.4,2958.8,30620.6,4195.6,14301.4,1504.2,3183.6,907375.8,1324395.4,2744786.4,1454071.0,253888.8,925622.6,251582.8,672331.0,39938.8,886620.2,1875881.0,908123.6,1180365.4,759675.2,2787127.4,135473.6,119605.8,30740.2,14843.0,1973.2,1489.4,53911.4,99639.2,46780.2,100436.8,47767.6,236447.4,167928.6,133442.8,165868.4,2124.0,1458.4,14055.0,214769.0,14055.0,198639.0,31406.6,0.0541502,0.001477
5689350.6,4193284.4,42532.6,100425.4,121277.4,46734.0,143581.6,254.0,1.6,2674.6,2801.6,30457.6,4222.2,14429.0,1464.4,2804.2,850320.2,1110543.6,2365859.2,1232956.4,228434.6,800397.8,209236.6,589287.0,33011.0,768155.2,1610962.6,794357.2,1030068.4,585982.0,2408487.6,136566.2,120216.2,30840.8,14789.8,2044.0,1480.2,53785.6,100307.6,46677.8,100545.2,47673.2,236248.8,166965.2,133120.2,166647.4,2048.8,1499.6,11038.0,156099.0,11038.0,144397.0,26985.2,0.039502,0.0010864
7566228.6,5555983.8,43256.0,100620.4,121582.0,47011.8,144934.8,296.8,1.8,2742.8,2926.8,30612.0,4264.4,14359.4,1543.0,3075.2,958426.4,1550713.0,3068637.8,1671246.8,278583.8,1044767.6,293313.0,749599.4,46463.4,998814.4,2126869.0,1019479.0,1324251.6,915765.4,3149160.8,136012.6,120120.8,30604.8,14783.2,2046.8,1468.0,53693.4,100620.0,47152.6,100869.0,47818.8,236564.8,168947.2,133130.6,166893.4,2100.0,1452.4,16943.0,268544.0,16943.0,248390.0,35561.6,0.0037842,0.001526
6661020.6,4872465.8,43049.0,100377.4,122387.0,46600.2,143203.8,284.6,1.4,2811.0,2876.4,30468.0,4311.4,14446.4,1547.4,3101.2,903328.2,1335663.0,2736381.2,1462692.8,254640.6,926689.6,252716.8,672055.2,40049.0,886873.6,1878478.6,911437.6,1182379.8,754731.4,2792968.4,135331.6,120517.0,30627.8,15010.6,1984.4,1481.2,53801.6,100508.4,46915.0,100371.4,48205.2,236659.6,167746.4,133273.8,165832.6,2102.0,1472.0,14100.0,214083.0,14100.0,198047.0,31425.0,0.0028686,0.001355
6447680.4,4763455.8,42825.8,100554.0,121655.4,46756.2,143626.0,160.8,1.8,2709.0,2866.2,30513.2,4271.6,14447.4,1525.8,3085.0,884404.2,1289499.0,2652843.6,1411589.6,248420.8,899263.8,243170.0,654388.0,38789.4,860686.4,1819489.0,885193.6,1148334.2,722100.4,2707906.8,136420.0,120865.6,30390.4,14857.0,2063.2,1464.2,53775.4,100088.2,47521.6,100713.8,47645.4,237250.6,166926.8,133734.4,165860.4,2059.2,1467.8,13593.0,201608.0,13593.0,186470.0,30497.2,0.052246,0.0009764
6495491.6,4758239.6,42864.0,100046.4,120980.8,46465.4,143706.2,311.2,0.4,2708.8,2805.8,30595.6,4270.4,14431.8,1516.4,8148.4,889117.8,1308582.4,2670471.6,1422955.8,249883.0,905615.0,245858.0,658008.4,38852.0,867035.6,1831696.2,891995.2,1156335.8,727214.0,2726913.6,137134.4,120377.2,31085.6,14875.4,1976.0,1489.4,53441.2,100299.0,46801.8,100308.0,49208.4,235277.2,167769.0,134303.2,166559.2,2024.8,1499.8,13643.0,203719.0,13643.0,188429.0,30656.8,0.0467894,0.001355
6993168.8,5165281.6,42763.2,100792.8,122343.2,46849.8,143058.4,243.6,1.4,2701.8,2805.4,30679.2,4254.2,14363.4,1590.6,9724.2,1053322.6,1413649.0,3103990.2,1539917.4,262937.2,969908.8,267197.8,701001.2,42819.8,926904.0,1969550.0,951482.6,1233648.4,861158.0,2924360.8,137183.4,122596.8,30567.4,14855.4,1963.2,1495.8,53653.0,99876.0,46518.0,99848.8,49124.4,235163.6,167446.2,134191.0,166902.0,2079.2,1503.8,15230.0,234050.0,15230.0,216496.0,33010.2,0.0352904,0.0009154
6538552.6,4817995.2,42989.0,102144.0,121616.8,47924.4,145105.8,2536.0,996.2,2841.6,2688.6,31254.2,4217.2,17209.6,1553.8,2974.4,937711.0,1307963.4,2738415.6,1433214.6,250390.0,910763.2,247299.2,661760.4,39479.6,871797.0,1843991.8,897990.2,1162464.0,888070.2,2744953.6,148698.2,123699.2,31772.6,15598.4,2032.8,1472.4,56937.4,100574.0,46851.8,99806.6,50386.2,250134.6,168144.0,140726.2,166721.6,2000.0,1496.6,13825.0,206167.0,13825.0,190687.0,34013.8,0.006982200000000001,0.00083
