index,cycles,cpu energy,dram energy,total energy
6839,6768732.7,0.0349854,0.0022277,0.037213100000000006
6840,6787486.5,0.0365539,0.0014954000000000002,0.038049299999999994
6841,7384386.0,0.046270599999999995,0.0038512999999999998,0.05012190000000001
6842,8251775.9,0.0574218,0.006964199999999999,0.06438599999999998
6843,8086260.3,0.04857770000000001,0.0060485999999999995,0.0546263
6844,7356289.0,0.0431639,0.0046936,0.047857500000000004
6845,6765188.2,0.036456199999999994,0.0022766,0.0387328
6846,6755074.6,0.0322081,0.0014649,0.033672999999999995
6847,7120501.4,0.0383911,0.0025391,0.0409302
6848,8015668.9,0.0584899,0.006897,0.0653869
6849,8194042.7,0.055364800000000006,0.0065918999999999995,0.061956699999999996
6850,7863934.1,0.048931800000000004,0.0052794,0.0542112
6851,6898000.0,0.038323800000000005,0.0031189,0.04144269999999999
6852,6760625.2,0.03704210000000001,0.0016906999999999998,0.0387328
6853,7082950.6,0.0414001,0.0022644000000000006,0.0436645
6854,8174980.6,0.056847999999999996,0.006628399999999998,0.0634764
6855,8157160.9,0.0544372,0.0068237,0.06126090000000001
