index,cycles,cpu energy,dram energy,total energy,total time
5056,6615988.6,37195.0,1623.2,38818.2,0.0028542041778563997
5057,6416165.6,30932.8,1635.6,32568.4,0.00253696441650386
5058,6556027.4,35009.6,1709.0,36718.6,0.00277180671691888
5059,6487847.2,40966.4,1892.0,42858.4,0.00265688896179194
5060,6764834.4,43274.0,1696.8,44970.8,0.00291557312011712
5061,6366000.8,36108.4,1599.2,37707.6,0.00252342224121088
5062,6484203.8,30395.4,1330.8,31726.2,0.00271987915039058
5063,6580069.4,33264.2,1733.4,34997.6,0.00261244773864742
5064,6712514.2,33727.8,1806.6,35534.4,0.00287909507751462
5065,6844314.0,44250.4,2710.0,46960.4,0.0027222633361816
5066,6942360.2,48583.8,3125.0,51708.8,0.0029811859130859
5067,7163208.0,46142.6,3760.0,49902.6,0.00285897254943842
5068,7305494.2,50512.6,4309.4,54822.0,0.00305366516113276
5069,7128722.4,49109.0,5041.6,54150.6,0.00281724929809566
5070,7055715.0,49035.6,4516.8,53552.4,0.0030591487884521
5071,7000296.6,48754.8,4455.8,53210.6,0.00285129547119134
5072,7092165.4,45666.2,4651.0,50317.2,0.0029887199401855
5073,6864191.8,44861.0,4065.0,48926.0,0.0027187824249267
5074,7118316.6,47350.8,4540.8,51891.6,0.00307168960571282
5075,6954644.2,42016.6,4003.6,46020.2,0.0028260231018066
5076,7027717.2,48473.8,4724.0,53197.8,0.0029478549957275
5077,7128158.6,46496.8,4431.0,50927.8,0.00279450416564936
5078,7000008.2,38073.6,3784.2,41857.8,0.00295014381408686
5079,6993424.0,41015.6,3711.2,44726.8,0.00283970832824702
5080,7163871.8,48278.6,4943.8,53222.4,0.0030346393585204403
5081,7013348.8,36316.0,3466.6,39782.6,0.0028351783752441
5082,7346765.4,40466.4,4260.2,44726.6,0.00308995246887202
5083,6959712.6,40612.8,3943.0,44555.8,0.0027458667755126598
5084,7048929.6,42858.6,4358.0,47216.6,0.00298218727111812
5085,7018733.0,41699.2,3515.8,45215.0,0.00288023948669428
5086,6803352.0,37939.0,2966.4,40905.4,0.00294566154479976
5087,6478004.2,33691.4,2832.0,36523.4,0.00257506370544428
5088,6767298.6,35766.4,2941.8,38708.2,0.00288338661193844
5089,6501182.0,29626.4,2026.4,31652.8,0.00267710685729976
5090,6590252.4,35534.4,2148.4,37682.8,0.00285687446594234
5091,6361789.2,33385.8,2063.2,35449.0,0.0025418758392333402
5092,6479664.8,34533.4,2075.2,36608.6,0.00272445678710934
5093,6262434.2,32275.6,1697.0,33972.6,0.00250401496887202
5094,6508087.6,33569.2,1782.2,35351.4,0.0028215885162353
5095,6350224.2,35546.8,1819.0,37365.8,0.0025537014007568
5096,6472365.2,34106.4,1660.2,35766.6,0.00280766487121578
5097,6259174.2,35058.4,1709.0,36767.4,0.00248103141784662
5098,6379199.6,31250.2,1587.0,32837.2,0.0026839733123778997
5099,6341717.2,27465.8,1392.0,28857.8,0.00253491401672358
5100,6754529.2,34704.4,1574.8,36279.2,0.00295834541320796
5101,6411657.2,29150.4,1367.4,30517.8,0.00260777473449702
5102,6379873.6,32275.4,1416.2,33691.6,0.0026710987091064
5103,6326808.2,73315.2,2746.6,76061.8,0.006344175338745079
5104,6586372.6,32726.8,1550.4,34277.2,0.00282096862792964
5105,6898154.8,42590.4,3015.2,45605.6,0.0027915000915527
5106,6693699.8,40478.4,3052.0,43530.4,0.0027937889099120803
5107,6632639.4,35644.4,2831.8,38476.2,0.00259056091308588
5108,6684350.8,37023.8,2856.2,39880.0,0.0028079509735107
5109,6575971.6,32726.8,2148.0,34874.8,0.00264487266540524
5110,6930336.4,41857.6,3417.8,45275.4,0.00290503501892086
5111,6760244.6,38878.8,3308.0,42186.8,0.00271468162536616
5112,6748528.6,37366.0,2954.0,40320.0,0.00279965400695794
5113,6647528.8,35070.4,3076.2,38146.6,0.00257887840270992
5114,6833893.8,38781.8,2893.2,41675.0,0.00285506248474118
