index,cycles,cpu energy,dram energy,total energy,total time
396,5073182,66345.0,2198.0,68543.0,0.0013561248779296875
397,5356976,89722.0,2746.0,92468.0,0.0013527870178222656
398,4970478,35095.0,977.0,36072.0,0.001276254653930664
399,5592110,45532.0,1770.0,47302.0,0.001583099365234375
400,5288012,76416.0,2014.0,78430.0,0.0013358592987060547
401,5378288,24292.0,1282.0,25574.0,0.0015044212341308594
402,5197209,84533.0,2746.0,87279.0,0.001312255859375
403,5177572,37536.0,1099.0,38635.0,0.0013666152954101562
404,5055147,41077.0,1526.0,42603.0,0.0013620853424072266
405,5313529,40893.0,1099.0,41992.0,0.0013582706451416016
406,5570441,81604.0,2807.0,84411.0,0.0015125274658203125
407,5385461,84655.0,1221.0,85876.0,0.0014281272888183594
408,5150343,71106.0,2380.0,73486.0,0.0014078617095947266
409,4928461,71594.0,1770.0,73364.0,0.0012464523315429688
410,4857577,68665.0,1648.0,70313.0,0.0012745857238769531
411,4802797,72021.0,1587.0,73608.0,0.0012428760528564453
412,4824610,72204.0,1648.0,73852.0,0.0012450218200683594
413,4874345,69885.0,1404.0,71289.0,0.0012819766998291016
414,5139806,81970.0,1159.0,83129.0,0.0013904571533203125
415,4826736,29907.0,610.0,30517.0,0.0012814998626708984
416,4848616,30945.0,550.0,31495.0,0.0012695789337158203
417,4843996,32959.0,549.0,33508.0,0.0012233257293701172
418,4845365,28015.0,489.0,28504.0,0.0012388229370117188
419,4767612,29907.0,488.0,30395.0,0.001157999038696289
420,4792955,70739.0,1038.0,71777.0,0.001260519027709961
421,4854178,33447.0,489.0,33936.0,0.0012204647064208984
422,4820284,33570.0,427.0,33997.0,0.001226663589477539
423,4784464,30212.0,550.0,30762.0,0.0012378692626953125
424,4797834,33874.0,488.0,34362.0,0.0011806488037109375
425,4834857,32898.0,488.0,33386.0,0.0011894702911376953
426,4819528,72936.0,1037.0,73973.0,0.00127410888671875
427,4767686,71167.0,977.0,72144.0,0.0012373924255371094
428,4801852,75440.0,1038.0,76478.0,0.0012705326080322266
429,4856767,79345.0,1037.0,80382.0,0.0012018680572509766
430,4817082,73120.0,1099.0,74219.0,0.0012104511260986328
431,4870510,71350.0,976.0,72326.0,0.0012698173522949219
432,4871843,70129.0,916.0,71045.0,0.0013074874877929688
433,4850768,31921.0,427.0,32348.0,0.0012471675872802734
434,4812972,81054.0,855.0,81909.0,0.0012362003326416016
435,4785108,67688.0,732.0,68420.0,0.001172780990600586
436,4809175,67444.0,794.0,68238.0,0.0012292861938476562
437,4902378,76172.0,915.0,77087.0,0.0012352466583251953
438,5269036,73547.0,1831.0,75378.0,0.0014507770538330078
439,4893446,35706.0,549.0,36255.0,0.0011661052703857422
440,4824516,29907.0,427.0,30334.0,0.0012769699096679688
441,4891583,40650.0,427.0,41077.0,0.0012087821960449219
442,4877684,37720.0,427.0,38147.0,0.0012426376342773438
443,4827915,32471.0,366.0,32837.0,0.0012621879577636719
444,4905013,37903.0,427.0,38330.0,0.0012514591217041016
445,4894400,42176.0,427.0,42603.0,0.001203775405883789
446,4929248,34302.0,427.0,34729.0,0.0012545585632324219
447,4815702,31433.0,428.0,31861.0,0.0011849403381347656
448,4864673,38940.0,427.0,39367.0,0.0012285709381103516
